Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
1990/05/31,,59.1115385,61.3097965,0.0215547025,77.9015,22.3144784,6.67558,19.6,61.6305849,6.9199314,65.425453,67.19,64.1981667,30.6258885,46.1031553,112.7,18.6600747,10.9834015,,35.5805977,51.4571747,91.3,55.5474971,8.3972175,51.674455,58.7611212,,59.6667452,11.6057353,0.478027998,23.668152,10.4,44.5992939,62.8234672,40.5270771,49.5467476,206.4,77.0386233,65.9919879,44.7843861,0.1230059,129.2,126.2,0.673971,40.8875542,,12.4666353,23.3738918,,61.0958744
1990/06/30,57.045961,59.2923077,61.3503196,0.0240873825,78.2376,22.8040934,6.8061873,19.7,61.4916047,6.8315255,65.5800399,67.18,64.2648649,31.4136396,46.5910194,116,18.9676351,11.1249962,58.1518261,35.846457,51.6935783,91,55.4919467,8.5752615,51.5629346,58.7042229,584.5293549,59.8481581,11.7685399,0.681301167,23.9210525,10.7,44.7302831,62.959414,40.7292434,49.6992711,206.2,77.1459433,65.744613,44.898129,0.124778,129.9,126.7,0.692829,40.2608107,,12.8950019,23.3451756,,60.8586288
1990/07/31,,60.0153846,61.5704188,0.0271994725,78.5738,23.1845527,6.8987342,21.2,61.2830581,7.0006686,65.6830698,67.2,64.2648649,31.2784613,46.7536408,116.1,19.3777315,11.3712121,,36.4224805,51.8511806,90.8,55.3252952,8.7344665,51.5010006,58.9317303,,59.899929,12.0559542,1.112419785,24.2824324,11.1,45.0472567,62.959414,40.8512718,50.3670187,208.2,77.1839072,66.1822762,45.0119435,0.1236247,130.4,126.8,0.719787,40.0817412,,12.9938573,24.9716221,0.5216,60.9179572
1990/08/31,,60.2865385,61.9237703,0.0307027625,78.6578,23.6512537,7.0082535,21.6,61.9086979,7.0237465,65.9921597,67.64,64.4651328,31.4599201,46.9162621,118.6,19.4802675,11.4379469,,36.9985039,52.2057859,91.2,55.3252952,8.8690277,52.2441608,59.1024253,,59.8481581,12.3510193,5.528274542,24.3546976,11.3,45.5822123,63.1634113,41.0133692,50.5878163,209.6,78.009033,67.2859484,45.1636007,0.1267751,131.6,128.1,0.742497,40.8427868,,13.4881281,25.6351004,0.5216,61.2145312
1990/09/30,57.4911978,60.1961539,62.4915021,0.0351270325,78.8259,24.8083813,7.1745903,21.7,62.4301786,7.0698786,66.3527227,68.12,64.6652276,32.6607111,47.7293689,120.7,19.5828034,11.4967393,58.6688767,37.7739258,52.4815901,91.9,55.5474971,8.9998319,52.7272369,59.6143385,590.0962584,60.4181392,12.29125,6.289365513,24.6076526,11.8,46.066172,63.6393794,41.2574259,51.1204436,212,78.379676,69.6169803,45.3532439,0.1378015,132.7,129.3,0.753918,40.5169797,,13.7297724,25.7761253,0.5163,61.2145312
1990/10/31,,60.2865385,62.9143801,0.040171275,79.4982,25.7558927,7.3129919,21.8,62.5344138,7.1236795,66.5587826,68.42,65.1323751,33.444799,48.1359223,122.4,19.9928998,11.6154196,,38.4164141,52.9149966,92.9,55.8252495,9.1265585,53.5446791,59.7850335,,60.9103923,12.3840844,6.894108184,25.0412431,12.5,46.5671304,64.1152703,41.3785436,51.5741764,213.4,78.8570647,68.1137026,46.2633305,0.1472245,133.5,130.3,0.773838,39.6091964,,13.9494492,26.0832828,0.6415,61.6890904
1990/11/30,,60.1057692,62.6884802,0.046924065,80.0024,25.9831183,7.4614457,22.4,62.4996688,7.1775042,66.5073096,68.31,64.998892,33.8879481,48.5424757,124.7,20.3005077,11.653306,,38.9038164,53.2302014,92.7,56.2696533,9.452685,53.6190097,59.7281352,,60.8844353,12.6727885,7.302998931,25.4748882,13.1,46.8701053,64.1152703,41.4195233,51.5225915,214.1,79.5452651,66.8007132,46.452902,0.1545942,133.8,130,0.796149,40.4349061,,14.0592884,26.5337204,0.7354,61.926336
1990/12/31,58.9938719,60.1057692,62.6073523,0.05557686,79.9184,26.118688,7.6497811,22.4,62.3258672,7.142923,66.4557527,68.26,65.0656767,34.4618976,48.8677184,126.7,20.4030437,11.6602442,59.0139872,39.0589023,53.3484031,92.6,56.6585067,9.6964926,53.6809438,59.6143385,596.2817249,60.7289795,12.6924869,9.035925828,26.3420692,13.9,47.2320752,64.3872411,41.6617587,51.6492333,213.9,79.5409902,66.7531411,46.2254162,0.1572945,133.8,129.9,0.823772,41.0566756,,14.3448677,26.5916038,0.7771,62.1635816
1991/01/31,,60.4673077,63.0765541,0.067109055,82.0193,26.2296484,7.879819,28.4,62.3258672,7.242856,67.4345792,68.64,63.9025662,34.4662755,49.1929612,138,20.7106042,11.7489805,,39.5684609,53.6820211,93.2,56.880621,9.9223842,53.4419436,59.6821525,,60.9881203,12.7783447,10.64706,27.1731995,15.6,48.2589898,64.4552145,42.5551156,52.250938,218.9,80.1864411,67.4952655,46.3012448,0.1649454,134.6,130.2,0.842895,42.2529598,,14.4327378,34.2006311,0.9336,62.3415667
1991/02/28,,60.8288461,63.2850519,0.08101439,82.0193,26.2631171,8.1487915,30.3,62.4996688,7.4812091,67.795226,68.82,64.2221296,34.5420397,50.006068,143.8,20.7106042,11.7838542,,39.8121641,54.0973558,93,57.1583733,10.0904656,53.8811925,59.7411136,,61.1953471,12.7605224,11.6500963,27.715215,16.7,49.0809216,64.999156,43.1224565,52.177309,225,80.9834928,67.894871,46.6046308,0.1738903,134.8,130.9,0.857503,42.5737929,,14.5425754,36.5431772,1.0066,63.0533715
1991/03/31,58.8825627,61.0096154,63.0244297,0.09067365,82.3554,26.5678344,8.3545363,31.4,62.6039802,7.5427265,67.8467829,68.95,64.2221296,35.2004198,50.493932,148.1,20.6080682,11.7878711,59.4737875,40.2995703,54.408857,93.4,57.2694743,10.2260919,55.3453553,60.1539274,599.9930211,61.6357578,12.8508359,12.5473277,27.9681701,17.4,49.3538989,64.7271853,43.6506389,52.347325,225.8,80.9960624,67.5618665,46.6046308,0.181485,135,131.4,0.872244,41.999278,,14.6414292,38.1855604,1.137,63.4686023
1991/04/30,,61.0096154,63.0591521,0.0951976,82.3554,27.0574495,8.5886899,32.3,62.7429604,7.7926304,68.1043159,69.16,64.461759,36.4379314,51.3070388,150.2,20.7106042,12.0110813,,41.1857617,54.6165244,94,57.6583276,10.3251513,56.8095182,60.2128885,,61.8171707,13.1331791,13.2800934,28.1488054,17.9,49.6958705,65.0671294,43.8528053,52.4603119,227.1,81.1905399,67.9995296,47.2492456,0.1933833,135.2,133.1,0.896547,41.5341944,,14.9489761,38.7116222,1.3508,63.7651763
1991/05/31,,61.1,63.2850519,0.10227254,82.6916,27.731962,8.7779722,32.9,63.1601298,7.9310028,68.4134058,69.38,64.7013883,36.5055652,51.6322816,154.3,20.9156761,12.0330828,,41.9611797,54.8241917,94.4,57.93608,10.4378459,56.223853,60.3308108,,61.9207841,13.2190077,14.2945387,28.2933356,18.4,50.0578404,65.2711267,43.9748337,52.609801,227.3,81.8758051,68.23739,47.5905461,0.1998248,135.6,133.5,0.917795,42.3599042,,15.3334108,39.4317811,1.3769,63.8837651
1991/06/30,58.9938719,61.4615385,63.5689586,0.11371582,83.1117,28.242741,8.9168108,33.6,63.2991101,8.2462586,68.3618489,69.55,65.0208652,37.3506755,51.8762136,156,21.4283085,12.0858499,59.932547,42.7809063,55.083776,94.1,58.3249333,10.5291665,56.1262422,60.448819,600.611584,61.9726266,13.254623,15.618217,28.6185558,19.3,50.3898128,65.4071506,44.2580488,52.7608073,227,82.2119935,68.3896206,47.6663746,0.2057318,136,134.1,0.934927,42.0316099,,15.6848927,39.9903177,1.4604,64.0617503
1991/07/31,,62.1846154,63.9165095,0.12782678,83.1958,28.7534653,9.079032,33.4,63.0906397,8.4922805,68.3618489,69.73,65.8196873,37.1508117,52.1201456,161.6,21.9409408,12.3141724,,44.0658828,55.2914434,94,58.1027314,10.6304462,56.4678802,61.0385162,,62.0243975,13.3255899,17.0327591,28.9076162,19.3,50.6187937,65.4750469,44.5430852,53.4164173,227.1,82.2404506,68.8653414,47.4768031,0.2084321,136.2,133.8,0.964276,41.966946,,15.9594867,39.7299179,1.8985,64.3583243
1991/08/31,,62.5461539,64.1134059,0.14780666,83.2798,29.102206,9.1944881,33.3,63.1948749,8.4538649,68.4134058,69.81,65.8196873,37.1148059,52.3640777,159.2,22.2485487,12.5483377,,44.9742305,55.4471939,94.2,58.2693829,10.6964543,57.3951833,61.0974773,,61.9985121,13.4851993,18.2659322,29.2689961,19.4,50.9517661,65.4750469,44.9082596,53.6143676,226.7,82.6683266,69.0270865,47.8560178,0.21673,136.6,134.1,0.98672,42.8423972,,16.2670288,39.8112552,1.8828,64.7142267
1991/09/30,59.3277994,62.1846154,64.0670822,0.17090996,83.1117,29.4826105,9.3283005,33.2,63.5424779,8.838283,68.5164357,69.92,65.8196873,38.6212446,52.7706311,161.8,22.6586451,12.5633097,60.7373631,45.6831875,55.7067782,94.3,58.1027314,10.8123654,57.590405,61.6282134,603.0858359,62.4389227,13.5794701,19.2816305,29.5580565,20.3,51.0497579,65.6110708,45.1514057,54.0522144,229.2,82.8284771,69.1222307,48.3489754,0.2299222,137.2,134.6,1.00518,42.3400076,,16.4647491,39.824185,1.9976,65.0108007
1991/10/31,,61.9134615,64.3045834,0.20548434,83.0277,30.3350207,9.4520242,33.1,63.6815344,8.9689866,68.6710226,70.28,66.7782046,39.3517258,53.1771845,163.9,22.8636696,12.6589842,,45.8825781,55.9663624,95.3,58.2693829,10.9545202,57.932043,61.8051827,,62.4389227,13.6950807,20.0436711,29.5580565,20.9,51.3347343,65.6110708,45.2324544,54.392157,230.1,82.9017252,69.8072686,48.6902757,0.2450835,137.4,135.1,1.02722,41.5093236,,16.7063949,39.8291464,2.1801,65.1887859
1991/11/30,,62.0038462,64.4667574,0.25728752,83.2798,30.6150741,9.5674802,33.7,63.9595711,8.9459325,68.7224957,70.55,67.097768,39.9712411,53.5024272,165.6,23.0687415,12.7935494,,45.949043,56.3297804,95.5,58.6025981,11.2591277,57.932043,61.923105,,62.4648797,13.7340377,20.8372944,29.7025867,21.6,51.5857134,65.7470177,45.4346208,54.4747999,231.1,83.8976569,70.0165857,48.5385468,0.2579382,137.8,135.6,1.05352,42.2131665,,17.1127894,40.3046919,2.4253,65.1887859
1991/12/31,59.8843454,61.9134615,64.3509072,0.3182887,82.9437,30.9919788,9.7017661,34.1,63.7857696,8.9843719,69.0315856,70.32,67.1776156,40.670809,53.6650485,166,23.0687415,12.8184722,61.1398186,46.1041289,56.4855309,95.1,59.0470019,11.5056748,57.6392104,61.8051827,601.8487099,62.4648797,13.7503944,21.6165651,29.8471168,22.3,51.8966876,66.2909592,45.5156695,54.50443,230.8,83.6984577,69.3410622,48.3868896,0.2691896,137.9,135.7,1.07928,42.9045742,,17.2995086,40.8447358,3.1294,65.2481143
1992/01/31,,62.7269231,64.5131629,0.400854,83.2798,31.3336647,10.0413234,34.6,63.6467131,9.1343191,69.3921485,70.44,67.5770267,40.7193231,54.2342233,175.7,23.3763494,12.8753475,,46.1041289,56.8489488,94.9,59.3803048,11.6988191,57.8832376,61.6872605,,62.4648797,13.8144727,22.3817939,30.0639666,23.9,52.7996125,66.2909592,45.8407749,55.3686107,230.2,84.0920706,70.0356146,48.6143755,0.2944209,138.1,135.6,1.09309,44.5758902,0.0514,17.5521375,42.1694373,5.8676,65.7819339
1992/02/29,,63.2692308,64.71586,0.498341,83.3639,31.1364077,10.3772021,34.9,63.9595711,9.0766361,69.5467354,70.74,67.9764378,40.8347563,55.0473301,180.4,23.4788379,12.9082128,,46.569375,57.16045,94.8,59.6025067,11.8213604,58.4200973,61.9821521,,62.6203356,13.979124,23.4425152,30.2084967,24.4,53.4145614,66.1549353,46.1249006,55.7373801,230.3,84.6922839,70.6540516,48.8040186,0.3092446,138.6,136.3,1.12178,44.8295721,0.0711,19.7628817,42.2805432,10.1966,66.256493
1992/03/31,59.8843454,63.45,64.7332621,0.604987,83.616,31.3547739,10.6177658,35,64.2028628,9.1266264,69.7527953,70.97,68.2160671,41.6526165,55.3725728,183.6,23.4788379,12.991928,61.6569638,47.2561758,57.4200342,95.3,59.7136076,11.9421283,59.9330656,62.453927,604.9414432,63.1903167,14.1186248,25.1877348,30.3891322,24.8,53.925519,66.0869619,46.6121034,55.9391681,231.3,84.9396557,70.7396813,48.6522898,0.3242933,139.3,136.7,1.14661,44.2252123,0.0922,21.9067682,42.3095601,13.2581,66.8495731
1992/04/30,,63.45,64.8027886,0.725561,83.7,31.7668971,10.9206466,35.2,64.3071742,9.2188905,70.0103284,71.12,68.535544,42.28464,56.0230582,186,23.6839099,13.1115212,,48.0980547,57.6277016,96.3,60.2134743,12.0412923,59.9330656,62.6898574,,63.3198156,14.3234643,25.9867854,30.5698222,25.8,54.744451,66.4948795,46.8953185,55.8792832,231.9,85.0751137,71.8909256,48.8419329,0.3364729,139.5,138.8,1.17185,44.4838683,0.1122,23.3805641,42.3506046,14.6663,63.6465195
1992/05/31,,63.7211539,65.0402898,0.905936,83.8681,32.1068331,11.1749777,35.4,64.7590886,9.2534956,70.0619691,71.35,68.6953257,42.292681,56.2669903,189.1,23.9915178,13.1254889,,47.9208203,57.8872858,96.4,60.768979,12.1182867,59.5914276,62.6898574,,63.3975436,14.4340624,26.8802964,30.8589371,26.8,55.2204113,66.8349006,47.1794443,56.0249346,232,85.2993242,72.1383005,49.5624479,0.3394265,139.7,139.3,1.20159,44.3495662,0.1255,25.0553367,42.4681754,15.4278,63.1719603
1992/06/30,59.7173816,63.9019231,65.2487877,1.089029,84.0361,32.3269493,11.4261036,35.7,64.7590886,9.0497475,70.2163883,71.31,68.8550209,42.9960014,56.836165,190,24.1965423,13.2102084,62.1166696,47.9872852,58.0430363,96.3,60.8245295,12.2012894,60.0306764,62.5128881,606.1784875,63.527114,14.530854,27.8443304,31.1841027,27.2,55.4373933,66.8349006,47.2614036,56.0143142,231.5,85.6382563,71.9384977,49.7899338,0.341086,140.2,139.3,1.23373,44.0486298,0.1495,25.9932618,42.4696789,17.1802,63.1126999
1992/07/31,,64.7153846,65.5500147,1.326764,84.2042,32.6879946,11.6542841,35.9,64.4809757,9.2996277,70.1134422,71.27,69.0947367,42.1846634,56.9174757,190.5,24.8117106,13.2401523,,48.3196055,58.14687,95.5,60.991181,12.2768602,58.8105407,62.7487326,,63.5788849,14.6916947,28.812512,31.4370578,27.6,55.6743736,67.1068714,47.46357,56.1963785,231.2,85.380548,71.4152049,49.9036767,0.3455866,140.5,138.8,1.26946,44.1481129,0.1653,26.1942385,42.4711824,21.3475,63.1126999
1992/08/31,,64.9865385,65.4399651,1.62051,84.2042,33.1547503,11.7422783,36,64.550542,9.2650226,70.0103284,71.23,69.0947367,42.7880073,57.0800971,192.1,24.8117106,13.2610583,,48.6962383,58.3026206,95.8,61.2689333,12.3532319,59.1033733,62.8667408,,63.4235005,14.9279871,29.6268836,31.653853,28.4,55.9233529,66.9708475,47.5446187,56.7085683,231.3,85.6038653,71.0917147,50.3208056,0.3586944,140.9,138.9,1.29841,45.3269877,0.1796,26.2611972,42.7572914,25.3584,63.1719603
1992/09/30,59.7730362,64.5346154,65.5558154,2.019641,84.2042,33.9261141,11.8398879,36.5,64.7938337,9.5764202,70.268029,71.43,69.0148026,44.5495248,58.0558252,196.6,24.9142466,13.2869854,62.4617801,49.3387227,58.4064543,96.3,61.2689333,12.4623363,60.2258981,63.3975628,608.6528209,63.7084553,14.9933259,30.4029622,31.9068081,29.9,55.9323522,67.0388208,47.7067161,57.1767591,234.6,85.704741,73.3846889,50.35872,0.3855009,141.3,139.4,1.3251,45.5135185,0.2002,27.1991223,43.4481328,27.0378,63.5278627
1992/10/31,,64.4442308,65.6948684,2.529398,84.2883,34.410479,11.940229,37.1,64.7243435,9.7494214,70.525562,71.63,69.0947367,45.6084366,58.2997573,201.5,25.0167825,13.3417609,,49.5824258,58.6660385,96.4,61.1022819,12.5526333,61.2508121,63.3975628,,63.8380258,15.0360643,31.5093172,31.9790732,30.8,56.1253362,67.2428182,47.6657364,57.2108516,235.1,85.8291607,73.3561457,50.2828913,0.4146421,141.8,139.9,1.35671,44.7872918,0.246,28.0700888,44.3696054,29.1292,63.5871911
1992/11/30,,64.5346154,65.9033662,3.09826,84.7084,34.9018441,12.0273127,38,64.8633238,9.7763338,70.628592,71.7,69.334366,45.9759108,58.5436893,204.8,25.0167825,13.3757217,,49.8925977,59.0813733,96.2,61.7133371,12.6663231,60.5675361,63.456438,,63.8639112,15.136608,32.6246104,32.0513383,31.5,56.3113207,67.378765,47.4225903,57.2472644,234.3,86.6547969,72.1858725,50.0174912,0.4348664,142,139.7,1.39084,45.6751784,0.3104,29.0749725,45.1010402,31.9092,63.7058479
1992/12/31,60.0513092,64.5346154,65.8975655,3.88026,84.7084,34.9265081,12.1404742,38.4,64.7243435,9.8186076,70.474089,71.66,69.4142137,46.528507,58.868932,207,24.9142466,13.4643667,62.5764699,50.4243086,59.2371238,96.2,61.9354514,12.8540346,59.8842601,63.2205075,609.8898653,63.8380258,15.1541958,33.8803114,32.0874981,32.2,56.5303025,67.4468156,47.5446187,57.4195115,234.9,86.5615779,71.7101517,49.8278481,0.4467647,141.9,139.2,1.42311,46.6799577,0.3886,29.2759492,45.5418557,32.968,63.7651763
1993/01/31,,65.3480769,66.3436463,5.057917,85.0446,34.9846406,12.5336438,41.8,64.6200322,10.0877313,71.1952149,71.94,70.6123603,46.6182089,59.7633495,221.2,24.7091746,13.8581113,,51.0667969,59.548625,96.1,62.0465524,13.0039208,60.5675361,63.2205075,,64.0452526,15.217043,35.5221373,32.3404531,33.5,57.342235,67.9907569,47.9097931,57.9574937,241,87.0055967,72.5949924,50.0053071,0.4703927,142.6,137.9,1.46534,41.3468896,0.4897,30.4148511,49.6147376,34.0212,64.0617503
1993/02/28,,65.6192308,66.511621,6.321384,85.2967,35.1255149,12.9419283,42.4,64.7938337,10.2069078,71.4012748,72.19,71.171553,46.7607135,60.0072816,224.9,24.8117106,14.1392009,,51.6871328,59.7562923,96.2,62.2132038,13.1017473,61.348423,63.5744462,,64.226594,15.3138053,36.5643479,32.4488235,34.6,57.7701995,67.6507358,48.2339879,57.9764141,241.6,87.5640177,72.813824,50.4107536,0.4890981,143.1,138.8,1.50372,41.5810952,0.6101,30.9508227,50.4398382,34.5998,64.2989959
1993/03/31,60.6078551,65.8903846,66.6274713,8.044595,85.2127,35.3245218,13.1852601,42.7,64.9328901,10.2953137,71.5043886,72.56,71.3312482,48.4898883,60.0885922,226.6,24.9142466,14.3495389,62.8058496,52.3517773,59.9639597,96.4,62.3243048,13.1773641,62.1293098,63.98726,610.5083467,64.7965751,15.3741315,38.1133169,32.5210886,35.3,58.0021802,67.7867597,48.8423084,58.1798085,242.7,88.0303043,73.04217,50.4107536,0.5124166,143.6,139.3,1.53825,42.3507098,0.7305,31.419634,50.9493619,35.8341,64.4769811
1993/04/30,,65.9807692,66.6853965,10.276968,85.2127,35.8194416,13.4414122,42.9,65.0023803,10.4298756,71.7619216,72.65,71.5709641,49.1314716,60.7390777,228.5,25.1193185,14.3704449,,53.0828867,60.223544,97.1,62.4909562,13.2542439,62.959002,64.2231045,,64.952031,15.5940672,39.8007724,32.6295135,36.2,58.330153,67.9907569,49.1264342,58.4346985,243.7,88.2978386,73.8794385,50.8162001,0.5348913,144,140.6,1.58194,43.5743878,0.8705,31.6876702,51.5635266,36.6827,65.1294575
1993/05/31,,66.0711539,66.7896454,13.122657,85.3807,36.3425251,13.6577193,43.1,65.3847284,10.5106127,71.8134785,72.75,71.6508117,49.2416335,61.3082524,229.4,25.221807,14.3904379,,53.2379688,60.4312113,97.2,62.7131581,13.3302142,62.3733369,64.1641434,,64.9779879,15.7876212,41.0076516,32.7017786,36.8,58.6031303,68.1946773,49.2894422,58.5963252,243.1,88.3496482,73.6320637,50.9513728,0.5601506,144.2,141.1,1.62576,44.2267396,1.0259,32.2907013,51.8282865,37.2999,65.0701291
1993/06/30,60.8304735,66.2519231,66.8012467,17.068644,85.3807,36.5221728,13.8689638,43.5,65.3499833,10.4029632,71.7104485,72.71,71.890441,49.7913706,61.7961165,230,25.6319509,14.4253116,62.6911598,53.3708984,60.7946293,97.1,62.8798095,13.4034282,62.0805044,63.9282129,614.2196429,65.0038734,15.9296429,41.7527703,33.0269987,37.3,58.7371192,68.2627278,49.5325883,58.7412627,242.3,88.3270306,75.0592261,51.1315553,0.5704176,144.4,141,1.67703,44.1655482,1.2319,32.4916781,52.0488445,37.8013,65.0701291
1993/07/31,,66.975,67.2415268,22.312131,85.6328,36.881468,14.0398897,43.5,65.2457481,10.4106559,71.5043886,72.77,72.2099179,48.8286829,61.7961165,231.3,25.9395113,14.6216818,,53.4373633,61.0022967,97.4,63.1575619,13.464352,62.3245316,64.3411127,,64.952031,16.0980463,42.896785,33.4605893,37.7,59.0820905,68.5346214,49.4925192,58.9514398,241.9,88.2723422,73.7652655,51.4469106,0.5982648,144.4,140.7,1.72922,43.8595405,1.5077,32.7595126,52.6141467,38.7657,65.0701291
1993/08/31,,67.1557692,67.5253518,29.666211,85.7169,37.6686911,14.2167523,43.6,65.3499833,10.5644374,71.4528317,72.77,72.2099179,49.0255983,62.0400485,235.3,26.2471192,14.5678192,,53.9469258,61.0542135,97.6,62.9909105,13.5387447,63.5934726,64.7539266,,64.7965751,16.3858417,43.983356,33.6773845,38.6,59.3110714,68.466648,49.6546166,59.304234,242.3,88.7075526,73.4512898,51.5820832,0.6142418,144.8,141.3,1.7834,44.7994982,1.8965,32.9605902,53.9053209,39.0357,64.9514723
1993/09/30,61.1087465,66.7038462,67.4037008,40.254082,85.7169,38.1072281,14.3771159,44.1,65.5586061,10.6528433,71.6073347,73,72.1300703,50.2712403,62.8531553,242,26.5546796,14.6087183,63.3229948,54.4786367,61.2099641,97.7,63.0464609,13.6372742,64.1791377,65.1667404,617.3124577,65.0816014,16.5316155,44.6962496,34.0748698,39.6,59.4800574,68.466648,49.8977627,59.6396251,244.5,88.6530409,73.9270106,52.0325396,0.6485866,145.1,141.9,1.8425,45.9754949,2.3354,33.6974377,55.2004041,40.1928,64.9514723
1993/10/31,,66.7038462,67.484747,53.908267,85.8849,39.0882628,14.5306324,44.4,65.7324076,10.729746,71.6588916,73.13,72.1300703,51.2243681,63.5849515,245.9,26.8622875,14.6954462,,55.2540586,61.5214652,97.6,63.2241524,13.6890584,64.1303323,65.1667404,,65.1334438,16.7465386,45.3705306,34.3278248,40.3,59.798031,68.7386187,50.0999291,59.8619398,245.2,88.719038,74.2505008,51.9875298,0.6932828,145.7,141.8,1.93413,46.3095866,2.7901,34.5684042,55.9916768,41.2343,64.8922119
1993/11/30,,66.7038462,67.5716756,73.08,86.3051,39.1216768,14.7180572,44.8,65.8366428,10.8604496,71.5558617,73.2,72.2099179,51.623381,63.6662621,247.3,27.169848,14.756247,,55.675,61.7291326,97.1,63.6018781,13.7519052,63.5934726,65.1667404,,65.0816014,16.8382884,46.0981069,34.4000899,41.9,60.17,68.942616,50.0188804,59.9627892,245.3,88.5995894,74.4122458,51.8523571,0.7376132,145.8,141.6,2.00465,46.7109966,3.2486,35.3053526,56.622981,42.8544,64.8922119
1993/12/31,61.2200557,66.7942308,67.6759245,100,86.137,39.1991686,14.8853045,45.3,65.6975864,10.7758781,71.5043886,73.17,72.3696997,52.1187073,64.1541262,250.7,27.067312,14.8349411,63.4960706,56.0959375,61.8329663,97.2,64.0462819,13.8800264,63.4470563,64.8718488,618.549502,65.0038734,16.7917687,47.2561563,34.5446201,44.3,60.3239873,69.2145867,50.3030061,60.2473093,244.3,88.7103798,75.0306829,52.1227025,0.7643072,145.8,141.9,2.07689,48.122937,3.6528,35.9752414,56.9606589,45.4773,64.9514723
1994/01/31,,67.3365385,67.9482298,141.3096,86.137,39.6077918,15.3545586,46.4,65.7671527,10.8297028,71.3498017,73.26,72.8489583,51.8791745,64.0728155,258.8,26.9648235,15.0203562,,56.4795039,62.1444674,97.3,64.5462362,13.9663344,64.0327215,65.1076933,,64.874303,16.9400927,48.1255805,35.2311657,45.1,61.060926,69.4865575,50.9523063,60.8566,245.1,88.8141022,74.7071927,52.2578035,0.7980052,146.2,141.3,2.16614,50.0710839,4.3102,36.6452312,57.7316348,47.0974,64.8328835
1994/02/28,,67.6980769,68.1741297,198.219434,85.4648,39.7310569,15.9204753,46.5,65.9756993,10.9565482,71.6073347,73.47,73.4086174,52.0738563,65.0485437,262.2,27.169848,15.2844654,,56.8013242,62.4040516,97.3,65.3238552,14.0384347,65.1552463,65.461632,,65.1334438,17.1587679,49.0017998,35.628651,45.6,61.3968981,69.7585282,51.5196471,60.8778408,245.9,89.1746572,75.6776631,52.7083315,0.8459642,146.7,142.1,2.20691,51.2279094,4.7851,37.1142441,58.1485452,49.5274,65.0701291
1994/03/31,61.4426741,67.9692308,68.168329,282.959121,85.3807,40.1783986,16.2733264,46.6,66.0451894,11.056505,71.7619216,73.64,73.5018939,53.3605968,65.1298544,264.9,27.3749199,15.3911864,63.8973905,57.3913281,62.5598022,97.7,65.0461905,14.1096097,65.8385223,65.8744458,618.549502,65.4702411,17.2379424,50.1408127,35.628651,46.5,61.5368865,69.418507,51.9658703,61.0789148,246.8,89.1760708,75.468346,53.1587878,0.8897884,147.2,142.5,2.26906,51.8372687,5.1139,37.6501149,58.4523951,53.9247,65.1294575
1994/04/30,,67.8788462,68.2957807,403.728828,85.3807,40.3757103,16.6596123,46.9,66.3233023,11.1487692,71.9165085,73.84,73.5951704,54.1630897,65.9429612,268.2,27.5799444,15.4280685,,58.5177031,62.6636359,97.9,64.9350895,14.1777982,66.375382,65.992368,,65.5220121,17.6476507,50.915462,35.700916,47.8,61.8848576,69.894475,52.046919,61.319436,247.8,89.2226311,76.1533839,53.1587878,1.1096125,147.4,144.2,2.34329,53.0300297,5.5522,38.5208797,58.6953547,55.6219,65.1887859
1994/05/31,,67.9692308,68.4984778,581.488281,85.2127,40.9516217,16.9175856,46.9,66.6361603,11.1680127,71.9165085,74,73.7817235,54.5460205,66.5934466,271.4,27.8875523,15.5087711,,59.2149766,63.0270538,98,65.0461905,14.2475968,65.9361332,66.0513291,,65.5738545,17.6212397,51.2798865,35.881606,48.6,62.023846,70.3024697,52.0878986,61.4446498,248.3,88.6687671,76.8574507,53.6093157,1.220041,147.5,144.7,2.46467,53.647035,5.954,38.9899935,59.0205538,56.2391,65.2481143
1994/06/30,61.8879109,68.15,68.6433315,857.2875,85.3807,41.169988,17.071102,47.6,66.7056505,11.0680559,72.5861613,73.97,73.875,54.9266284,67,274.2,28.4001847,15.52776,64.4145357,60.0195313,63.1308875,97.6,65.9358743,14.319537,65.5456897,65.8744458,621.0237539,65.7293104,17.8034789,51.864783,36.062296,49.8,62.1108388,70.6424139,52.4530731,61.5114067,248.4,88.8083595,76.6671624,54.0598437,1.2311802,148,144.7,2.68752,54.1469621,6.2828,39.5258643,59.3050091,56.6249,65.3073747
1994/07/31,,68.8730769,69.0662095,915.927344,85.7169,41.4165728,17.226913,47.8,66.566594,11.2141448,72.6377182,73.96,74.061553,54.5460205,67.3252427,277.8,28.8102811,15.7270515,,60.6631719,63.286638,97.2,66.3342781,14.378385,65.350468,66.1103761,,65.8588093,18.0862617,52.326328,36.3152511,50.5,62.21583,70.7783607,52.8992962,61.751928,248.4,88.7929867,76.819393,54.0598437,1.252449,148.4,144,2.85764,54.3858298,6.648,40.0617351,59.736052,58.2063,65.0701291
