Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
1985/03/31,,7824.247,,7964454.7654761,833724,,1594193.61702128,23463442,1508894,,,618142,,,,547681,,,283062.98998,240696.2,,,157901.47815,4492096.937,118274.81976,,,,104020,3380694,,,,1091529,,342987.34369,1552735.8943,,,,502552,2040079,957148,,1139176,1210325,,106188,312307507.81,
1985/06/30,,7893.136,,8065238.733667,836072,,1608338.29787234,23714368,1497922,,,626547,,,,544140,,,288834.09403,244912,,,159878.54605,4370912.26,119154.09984,,,,104841,3410812,,,,1100221,,346390.09572,1570134.5311,,,,505602,2058015,970609,,1145956,1215298,,107273,316997391.88,
1985/09/30,,8013.674,,7772973.1865359,849016,,1618147.87234043,23991414,1493968,,,635773,,,,540505,,,293420.58756,249154.6,,,159266.10355,4314100.156,119718.21093,,,,105106,3434944,,,,1108433,,347722.44381,1584682.6035,,,,509202,2073457,982773,,1158159,1221028,,108120,321660168.42,
1985/12/31,,8073.239,,8100311.4948927,863407,269854.6842,1626969.14893617,24181032,1509943,602734.8537,12305.47092,643334,29452093.31,270448.5695,1103701.433,543754,17432868.43,2262015.37,293908.9073,254991.8,156739.1589,264998.1563,157423.60048,4285132.146,120749.45805,61070.63636,1191250,386064.502,105392,3477891,141921.38,15825498,53362,1117870,11167.4123,351108.55773,1609986.958,3109520,683429.5757,813076,513061,2080027,990843,3896579,1175980,1227403,178887,108968,327722254.73,28694.3558
1986/03/31,,8148.603,,7713221.2517995,860448,,1635486.17021277,24285983,1491954,,,649679,,,,544440,,,297906.58713,260277.4,,,157151.02044,4284427.79,121521.11945,,,,103836,3560380,,,,1126370,,354078.32913,1619339.1444,,,,516618,2092634,999678,,1193409,1232511,,109423,331923548.92,
1986/06/30,,8185.303,,8028792.7650648,867996,,1645373.40425532,24432136,1502255,,,652246,,,,555566,,,299027.10256,266820.2,,,161072.37764,4314939.377,122620.9587,,,,104508,3642377,,,,1134213,,357551.01319,1643081.1425,,,,520422,2111496,1005161,,1209604,1241270,,109760,333959044.51,
1986/09/30,,8263.639,,7405788.2311647,870291,,1653738.29787234,24593078,1505635,,,652880,,,,578802,,,299073.33293,275669.3,,,167964.51226,4389824.657,124092.14151,,,,106748,3753689,,,,1142306,,361175.51993,1658429.027,,,,524608,2121637,1011536,,1220751,1248204,,110922,335542311.52,
1986/12/31,,8308.021,,7760670.2932748,865411,289115.628,1664764.89361702,24735529,1511957,647940.4121,12823.23682,656853,31100298.51,286199.7001,1016441.879,604099,18281561.15,2400826.675,304385.4936,283612.4,158542.8412,286990.0625,176486.95156,4431545.804,125749.46916,62378.22977,1257180,413135.4652,106308,3860608,142651.5,16210422,53168,1149841,12282.22902,362080.86671,1674991.0944,3280590,712164.5795,854464,529481,2139539,1021800,3976292,1223148,1255087,182834,111828,337000323.02,30512.8108
1987/03/31,,8369.93,,7635528.0641667,884233,,1666818.08510638,24801691,1522953,,,661447,,,,621909,,,308039.55658,292499.1,,,181817.7891,4463938.124,127037.58196,,,,107353,3953376,,,,1157383,,360785.56439,1685446.3408,,,,535792,2153740,1031593,,1214597,1261608,,112918,338196513.09,
1987/06/30,,8460.233,,8045906.8595325,895217,,1674042.55319149,25194512,1528384,,,669037,,,,641305,,,315063.04155,302588.5,,,184892.07793,4505089.802,128611.88948,,,,106821,4065339,,,,1168252,,356803.72838,1696771.5105,,,,543050,2169761,1043338,,1213694,1266375,,114369,340842395.47,
1987/09/30,,8533.635,,7619466.2644821,909888,,1679974.46808511,25477726,1533962,,,679250,,,,665722,,,323339.90504,310532.4,,,188413.19101,4575861.412,130547.25176,,,,106354,4182217,,,,1176465,,353243.17434,1696895.2261,,,,551110,2189737,1060384,,1214971,1273445,,114447,344931146.6,
1987/12/31,,8680.162,,8144551.4104339,922074,296606.1069,1720314.89361702,25929448,1552793,671266.0918,13599.62199,689002,33146946.5,301565.5678,1045253.551,685115,19153960.35,2525870.977,327102.50831,318971.1,167089.0553,279659.4375,190671.90464,4525222.704,132223.97442,17878.5,1376850,483534.8,107123,4154283,139432.27,16820879,55328,1186784,12767.5557,351622.74233,1675669.5573,3492270,727162.5927,820424,559349,2213682,1076021,4062774,1223522,1272829,185650,112928,350842365.4,31889.2028
1988/03/31,,8725.006,,7838150.783026,936204,,1767741.4893617,26121471,1576131,,,697303,,,,699873,,,333607.08956,331385.6,,,196551.05604,4640195.47,133709.23044,,,,107799,4139511,,,,1216324,,357483.78073,1667992.1908,,,,567003,2277404,1094280,,1244354,1287348,,116361,358822543.55,
1988/06/30,,8839.641,,8131333.0455885,947194,,1812578.72340426,26327528,1587322,,,702971,,,,714360,,,334226.81539,338091.7,,,195912.03116,4665389.248,134208.65206,,,,108110,4113537,,,,1230515,,359693.41458,1653499.8397,,,,574477,2325283,1110422,,1253333,1298704,,117745,364292096.44,
1988/09/30,,8891.435,,7626594.7531363,949823,,1860095.74468085,26595241,1608670,,,706982,,,,727569,,,335534.39186,347119.3,,,192777.58,4790404,134483.02056,,,,107674,4083720,,,,1251308,,365743,1658686,,,,581348,2450506,1124453,,1242559,1334344,,119309,370729388.41,
1988/12/31,,9009.913,,8253434.0681429,957856,290988.051,1874978.72340426,26892818,1623775,671266.0918,15088.05919,711393,35562646.26,313821.7149,1025445.393,742971,21054649.19,2677277.262,338766.86853,356943.6,181457.88616,308738.6563,182515.43,4919842,134875.29656,75856.6,1559800,479681.1,108288,4172003,145410.05,17752565,58093,1265768,13848.08113,373921,1649443,3758560,756539.915,887896,587728,2475114,1137867,4116456,1238385,1358159,187786,120852,375915994.69,33857.5688
1989/03/31,,9101.508,,8077693.376294,967998,,1899180.85106383,27231594,1633832,,,724462,,,,754280,,,337929.95711,360804.6,184927.22413,,172348.01,4998280,137002.48027,77643.6,,475276.7,109275,4273953,,,,1277689,,382065,1639088,,,,595022,2501791,1147586,,1242638,1382430,190365,122389,381791412.85,
1989/06/30,,9170.977,,8519111.1362172,972394,,1916946.80851064,27338357,1640920,,,741345,,,,759378,,,340362.30189,367721.3,188229.39813,,163223.46,5077928.4,138497.07902,79841.1,,472368.1,110414,4362018,,,,1289031,,390754,1639911,,,,602190,2534217,1157518,,1242292,1407080,192126,124237,385983733.5,
1989/09/30,,9238.923,,8074331.2571468,974339,,1933882.9787234,27595698,1642239,,,758392,,,,759908,,,342508.61432,374343.4,192962.05745,,157888.91,5143209.4,140406.30533,83096.7,,474964,109872,4434546,,,,1299637,,399542,1641267,,,,609037,2568746,1163414,,1242539,1422039,193351,126090,389956389.59,
1989/12/31,,9257.128,,8515443.0306437,975684,270803.8841,1994244.68085106,27833581,1632076,697523.0412,14591.68001,772189,39334024.52,324535.8899,995190.2455,759480,22258009.47,2921662.93,343444.16891,382035.8,198122.21813,316130.125,159735.6,5226196.8,142201.76332,86355.3,1749950,479499.2,109868,4537024,153749.91,17883783,62095,1309829,15204.91969,403970,1666650,3944980,758683.3614,888451,616058,2601689,1167104,4083953,1240245,1438748,195085,127398,396103256.99,31205.8876
1990/03/31,,9358.289,,8425051.4063207,982753,,2060638.29787234,28117398,1633382,,,782865,,,,822023,,,348367.37494,391000.5,203518.05264,,164497.43,5293822.4,143019.66527,90533.6,,492722.1,109816,4702852,,,,1340596,,408192,1693127,,,,622327,2616100,1171507,,1235191,1452314,196779,128136,399242776.97,
1990/06/30,,9392.251,,8854471.0155618,978650,,2127840.42553191,28360445,1632034,,,789906,,,,886185,,,353642.75608,400485.9,208448.02027,,164907.58,5350262.4,145075.18203,93733.3,,508797.5,109465,4842085,,,,1371042,,412042,1719488,,,,628321,2629172,1175534,,1239262,1465258,199066,127985,406185951.55,
1990/09/30,,9398.499,,8460886.6459176,972367,,2201648.93617021,28437167,1630663,,,794164,,,,945655,,,358578.45821,410834.3,213712.31589,,158795.84,5385607.4,146651.61828,95663.6,,513494.1,110299,4988585,,,,1398670,,416423,1737546,,,,634167,2646849,1176190,,1245633,1475487,201413,126833,413772883.49,
1990/12/31,,9312.937,4431.1,9128169.654624,964154,265846.2288,2235648.93617021,28500682,1632176,616332,13261.30175,800083,40778108.05,338432.5113,1161502.535,1006020,23551136.75,3185836.316,366314.02473,419518,217557.08776,328876.63,152107.43,5371243.4,148986.70708,97470,1945370,527070.5,111006,5160859,150934.12,17258626,68027,1420599,16013.79748,420824,1747937,4120870,671917.4326,962445,639138,2661525,1175573,3398751,1241773,1481469,203562,125489,418175708.19,33351.3578
1991/03/31,,9269.367,4273.3,8745893.1004319,949614,281326.1946,2243346.38297872,28510999,1619194,603075,,804414,,,,1029339,,,367618.75282,430931.4,221371.7162,332238.08,147115.36,5354850,149977.62676,98921.5,,526556.8,110513,5249658,,,,1422202,,423511,1792794,,,,643029,2680955,1183342,,1261109,1485730,205081,123729,424002893.54,
1991/06/30,,9341.642,4157.1,9354418.0083636,952137,325481.9132,2245359.78723404,28680544,1615540,609601,,808218,,,,1051282,,,370608.00158,442188.1,225272.07803,338484.64,146974.03,5335155,151125.24396,100540,,524854.5,109874,5357492,,,,1420775,,426576,1835474,,,,646351,2693893,1189216,,1269646,1489033,206431,121959,427744481.3,
1991/09/30,,9388.845,4020,8746505.0732844,955534,332951.4101,2235126.17021277,28742827,1614913,611583,,814044,,,,1065069,,,375491.96036,452059.8,231503.85752,342863.86,152704.99,5295559,152311.65119,102310.1,,529537.5,109509,5479573,,,,1418903,,428668,1881284,,,,649771,2686373,1197523,,1294108,1492280,208561,120209,429456368.8,
1991/12/31,,9421.565,3872.8,9494094.5927195,959060,345543.6793,2223020,28922816,1612135,613418,12141.33825,818854,44024554.28,345206.6021,1081027.741,1082054,23764571.04,3352014.196,383105.99172,462954.9,238963.19684,351563.61,155162.13,5293378,152619.72444,103900.2,2111860,527805.2,108623,5592915,155613.6,15205288,69340,1423507,17398.16237,431117,1919008,4329450,625067.2817,1050064,653631,2683280,1207364,1827531,1306584,1496194,210568,118296,432077293.5,36596.4075
1992/03/31,,9534.346,3776.7,9174933.3362583,957663,322742.7364,2234580,29170392,1600838,620319,,821108,45468028.89,,,1097797,,,394916.15738,472220.3,244409.71011,353024.27,157064.85,5318022,154403.00142,105357.8,,535946.5,108794,5731390,,,,1426810,,434772,1934104,,,,657069,2682153,1206870,,1311060,1504103,212104,117086,433916960.5,
1992/06/30,,9637.732,3448.6,9575316.5750326,960400,365181.4806,2244710,29257848,1591019,618077,,825106,46648525.37,,,1115014,,,405136.08773,480672.5,250508.73462,346910.03,156258.42,5318251,155221.96774,106779.4,,541376.4,109503,5845856,,,,1431855,,436172,1949271,,,,659314,2682045,1206401,,1314807,1510440,213882,115912,434696442.3,
1992/09/30,,9732.979,3056.4,9140853.165147,963984,361960.3536,2254980,29404507,1572599,610453,,830377,48210447.75,,,1133845,,,410118.309,486507.6,255224.51764,344748.86,153701.62,5322493,155367.43035,108512.2,,548607,109417,5967091,,,,1435975,,437461,1972099,,,,659621,2680522,1208511,,1322620,1515716,214549,115096,435895530.2,
1992/12/31,,9834.51,2629.7,9768403.960787,967680,358887.552,2256350,29473476,1559236,610012,11258.37246,839825,49429899.42,359169.9656,1223062.24,1149519,25017395.99,3718714,410701.3209,491544.5,260197.60005,337391.44,154211.77,5318917,155514.90342,110778.8,2282570,554421.3,109575,6057698,156702.5,14886290,71658,1433465,17714.71527,437968,1987824,4663070,641319.9273,1098667,658122,2657328,1212206,2712704,1332153,1518597,214977,114402,435616042.2,38814.3927
1993/03/31,1822.7,9850.973,2429,9541467.7595119,974847,340647.3283,2245090,29520467,1573049,614178,,849223,50465531.27,,,1166191,,,412476.806,496744.6,265098.63863,336892.59,153948.99,5327366,154449.24198,113217.4,,561158.6,110201,6155362,,,,1429491,,438377,1990012,,,,655682,2626123,1218087,,1333090,1515255,214664,113713,437009463,
1993/06/30,1888.4,9908.347,2342.3,9630256.0647152,981200,380797.0166,2238060,29638717,1590304,623180,,858357,51439474.38,,,1183033,,,409990.132,504541.4,272978.17484,335456.88,156053.55,5361844,153825.76322,116599.8,,574547.8,110837,6263388,,,,1424868,,440071,1998222,,,,652951,2605944,1225849,,1334341,1512486,214507,113274,437066949.7,
1993/09/30,1864,9955.641,2312.9,9257606.8883252,987373,382015.5826,2235340,29753525,1613196,632834,,865606,52288938.79,,,1201423,,,417185.3729,514475.5,280425.4481,335356.81,159857.76,5392998,153466.36414,119789.1,,583906.3,112763,6371886,,,,1420483,,442341,2009976,,,,650879,2595808,1234137,,1330872,1510155,215328,113246,435963672.9,
1993/12/31,1988.7,10091.049,2329.9,9964776.3471584,996354,385929.4762,2233820,29999553,1625148,639965,11091.72467,872580,52883201.59,378512.7406,1258587.998,1220803,26235716.9,3960287.9377,426077.4468,525199.5,285946.06359,333974.33,162216.98,5433431,153377.31264,123455.1,4340702,597030.3,114918,6470467,154195.24,14796971,73587,1421164,18458.85951,443504,2043591,4745040,665689.832,1098954,650467,2600880,1242396,3199208,1332297,1509431,216110,113645,436361218.9,38921.0736
1994/03/31,1990.6,10188.954,2331.2,9763896.2583122,1011343,366742.5793,2244320,30270700,1622832,645560,,881776,53555884.52,,,1243049,,4063068.0883,435618.8591,537310,291262.89797,336669.32,167143.74,5480070,151038.73264,127476,4451929,601908.8,117364,6567650,,,,1425061,,445652,2074421,,,,652108,2624321,1252152,,1344224,1513912,218259,114149,438159126.8,
1994/06/30,1979.8,10327.019,2352.2,10173449.1390965,1026499,405365.1251,2256330,30422028,1640437,650131,,892553,54396593.72,,,1262708,,4179273.777,445330.0716,548488.7,296647.65939,349932.61,171969.72,5542649,148516.97575,130620.4,4559648,586570.9,119604,6696308,,,,1432416,,448820,2108903,,,,655515,2646363,1264082,,1363679,1522195,219220,114970,441181854.1,
1994/09/30,1953.5,10387.382,2365.2,9684047.4833756,1040949.1,399053.4592,2269100,30712893,1658888,659997,,904838,55080197.97,,,1278241,,4259745.861,448587.8293,559453.1,303775.8814,355317.43,176386.34,5605357,148929.53736,134272.8,4609572,578750.7,121188,6813872,,,,1442589,,451944,2126045,,,,660119,2667409,1277210,,1381665,1532144,219907,116287,445734817.6,
1994/12/31,1956,10506.372,2381.1,10484435.8313567,1054009.6,405152.5842,2289050,30976540,1686577,677329,11293.35268,915334,55901838.76,400522.03516,1308527.088,1294491,28227778.89,4305948.74,456055.3857,573550,312285.28649,368569.16,182021.84,5670335,149631.09,137204.1,4686203,570497.3,122583,6955940,157279.06,15226084,77823,1453586,19164.16362,456847,2145888,4922380,700306.1345,1106268,665111,2699625,1290179,2411682,1403340,1544697,221301,118145,446779900,38006.9652
1995/03/31,2335.8,10543.644,2750.7,9723627.9470762,1065847.6,374650.6602,2299180,31063741,1692669,694114,12973.4873,922049,57170430.27,406566.92335,,1306116,,4382128.746,480621.2689,587093.5,319969.27518,367355.51,186155.42,5737609,149768.67,138962.5,4772400,570150.2,123505,7086027,,,,1466483,,460878,2167485,,,,678192,2733074,1300767,2509849,1420238,1556573,223121,119558,447167400,
1995/06/30,2312.6,10575.1,2765.1,9785490.6906149,1073988.6,390592.7729,2312260,31198605,1700185,706063,14501.7964,926808,58635027.48,412115.8609,,1314599,,4454472.35,511169.635,601279.8,329320.56383,354889.46,189943.67,5794454,150190.49,141371.1,4884522,589256.6,125059,7205795,,,,1477039,,464528,2181615,,,,691108,2763193,1308893,2602899,1430221,1566044,225326,121530,450483400,
1995/09/30,2304.7,10665.06,2733.6,10215047.1230548,1078860.1,381337.0273,2322390,31456625,1707524,708923,14573.5831,935155,60199769.43,416031.484,,1319843,,4540981.807,542632.4532,616377.6,335769.51549,353714.43,193564.12,5871185,148109.56,144300.4,4983397,603530,126473,7326019,,,,1486994,,468240,2216062,,,,703577,2789130,1316518,2672573,1439691,1573893,226791,122695,452233900,
1995/12/31,2331.7,10737.478,2769.8,9968199.4148214,1082873.6,384884.0922,2325950,31627692,1714263,705993,15864.7068,941311,61842848.32,421358.9787,1369285.814,1325220,30349609.94,4642498.554,569236,628442.1,342982.13171,343992.36,195424.75,5932273,145127.4,147072,5066573,614029.2,127899,7407974,151878,22154024,95047,1496629,23072.1,471710,2236509,5166660,755199.4,1108490,716140,2811692,1322839,2739240,1445828,1579044,227205,123133,455457900,39508.8641
1996/03/31,2352.7,10817.896,2733.8,10380313.3771166,1084416.1,372443.3875,2326710,31850113,1738318,702045,16044.3785,951594,62733828.96,424389.8266,,1333576,,4709865.944,577043,640537.7,352224.32542,347365.05,196289.42,6010726,146243.3,151265.3,5115387,625370.5,129153,7520085,152866,22156628,96757,1503560,23199.9,474529,2269905,,774359.8,,720396,2830264,1329765,2818733,1448994,1584267,234149,124381,459057600,
1996/06/30,2392.7,10998.322,2733.6,10375377.7911839,1087693.6,410521.2004,2331020,32195554,1770877,702185,15864.6073,962754,63861985.49,426751.5808,,1344977,,4787717.588,583241,652528.3,359564.56213,364228.27,197333.14,6104420,147379.8,154379.4,5199638,635553.9,130126,7629931,153720,22133603,98745,1510489,23396.4,477765,2297729,,793197.1,,724894,2839817,1336618,2872216,1463049,1588819,239245,124957,461549900,
1996/09/30,2468.7,11096.976,2828.2,10459393.4544457,1093598.9,412748.9394,2336240,32422643,1790973,712831,15099.7447,970529,65395106.84,429084.3118,,1361540,,4884648.878,589432,664513.3,368333.325,366121.46,198646.88,6187264,148866.3,155920.7,5292268,647304.3,131455,7741531,154897,22103991,100277,1516350,23533.1,481768,2331869,,804680.8,,730228,2849276,1344216,2908890,1476662,1595003,242823,126057,463715900,
1996/12/31,2518.7,11212.205,3011.4,11068055.1855762,1101061.9,420389.3772,2345760,32715207,1807959,719448,14782.105,980480,66654000,430021.5021,1437604.58,1381655,31734810,5010057.94,596740,676169.3,377287.34341,386443.13,200815.21,6278728,150213.1,158165.7,5354752,659132.5,132664,7865538,156269,22166676,101964,1517986,23392.5,485797,2349425,5417070,808521.1,1146000,735212,2856440,1355798,2969461,1487758,1601045,246727,127647,467345700,39430.7709
1997/03/31,2610,11284.587,2946.7,10831770.2282855,1111318.6,403650.6318,2356860,32927293,1813153,727832,13284.3829,987893,67560000,430876.1927,,1401891,31877960,5098462.503,604252,685515.8,384012.12001,390862.51,203675.57,6360997,151895.3,160391.6,5359642,668438.1,133453,7977542,157660,22245338,103825,1519038,23609.9,491034,2374172,,820429.1,,741005,2865528,1372011,2975631,1503507,1606229,247925,128766,471311400,
1997/06/30,2719.8,11472.137,3079.5,11257639.8974429,1122986.1,443611.3955,2367660,33301440,1824244,736008,13144.6063,1000942,68676000,435007.389,,1426437,32131300,5151770.156,610816,697864.2,391755.80213,384634.8,207685.62,6450944,153485.4,164044.8,5336489,680264.4,134599,8085718,159515,22421741,106299,1524633,23890.6,496237,2414320,,830910.5,,747148,2888578,1390152,2974331,1515921,1615004,248764,130514,473008100,
1997/09/30,2793.1,11615.636,3130.2,11289111.7208473,1135265.8,447267.092,2378460,33612542,1828055,739397,13438.1291,1012390,70029000,439551.4298,,1448280,32492640,5219296.095,615712,708793.2,398811.98031,389754.7,211001.94,6518465,155075.3,168376.2,5294664,698976.3,135994,8205819,161490,22654475,109453,1532134,24358.9,501579,2434476,,839132.1,,753964,2914060,1406898,2965032,1526187,1624454,250198,132795,475000100,
1997/12/31,2880.6,11715.393,3167.7,11848745.968328,1147894,452656.1745,2389340,33937497,1830815,746220,12986.9186,1025263,71555000,444772.4699,1583684.663,1452116,32783550,5215698.14,621116,716213.3,404915.12157,377765.02,213830.55,6603845,156823.6,171303.6,5209186,707975.2,136668,8341508,163442,22867452,112673,1547510,24729.8,507690,2472996,5472020,858690.4,1175712,762423,2949620,1423254,2953377,1536273,1638034,252190,135671,474802700,41913.68
1998/03/31,2904.3,11832.486,3314.9,11719530.1394392,1161884.5,427760.5969,2408990,34111851,1833129,747616,14505.8707,1038410,72887000,450890.1328,,1442069,33181450,5109407.424,627141,709931.3,403459.83627,394268.83,215133.08,6637061,158522.4,171889.5,5133661,722056.9,137478,8441029,165667,23077552,115430,1559093,25095.2,514201,2501745,,870925.3,,770693,2981657,1436335,2944737,1547459,1653769,254327,138747,472005500,42628.16
1998/06/30,2887.4,11942.032,3309.7,11757210.0045246,1173356.3,474214.0795,2418510,34290734,1835721,750732,13558.181,1046752,74190000,453414.742,,1419516,33690510,4875160.864,632353,696554.2,397519.3082,412999.92,213532.54,6618376,160489.5,170781.7,4971070,723771.9,137320,8522743,167394,23313419,117811,1567969,25492.8,520354,2523075,,879758.6,,779475,3015567,1449709,2940484,1549170,1668762,256894,141502,469901600,42884.75
1998/09/30,2884.5,12091.614,3274.3,11800127.7104271,1183785.3,461787.5444,2429020,34575239,1831698,751516,13663.2549,1059898,74968000,452331.7858,,1389577,34282960,4603732.529,638846,684300.2,386902.1066,428916.02,213808.87,6618240,162403.4,168640.6,4839784,710391,136892,8618449,168622,23553745,120856,1574781,25842.9,525804,2533568,,891025.6,,787907,3047876,1463192,2940707,1559100,1683799,259104,143211,467188300,42552.39
1998/12/31,2831.7,12287,3208.2,12076913.5783917,1195395.8,450692.93,2432350,34878827,1833468,748869,13460.6312,1073547,74746000,447306.6958,1703135.42,1366693,34757750,4349622.315,644025,677027.8,375115.73665,449771,213164.02,6575625,164363.7,167605,4809143,711105.3,137703,8692254,169791,23749518,122608,1573028,26220.9,530834,2538531,5611570,897683.7,1209038,795881,3074213,1476025,2943155,1570350,1697259,260911,143075,465291700,42063.97
1999/03/31,2810.1,12403.293,3295.6,11984322.8321108,1207554.8,417248.5007,2437110,35085258,1850328,750441,13147.6545,1087533,74336000,440558.3626,,1355881,35265390,4297459.466,645420,687701.6,374191.51729,447217,212994.19,6583739,166302.9,168446.5,4820696,703733.6,138871,8825182,170787,23896250,125428,1576373,26686.4,536360,2542013,,901268.3,,804178,3106518,1487775,2946090,1579384,1709588,262708,144203,464970400,41117.123
1999/06/30,2835.8,12498.694,3264.2,12004755.5110715,1222071.8,450919.6398,2444440,35356203,1865054,749318,12800.3779,1099861,73638000,432779.6832,,1358357,35924190,4355084.165,653640,707526,378711.7528,447808,213971.54,6632971,167843.5,170680.5,4886805,696822.4,140460,8973497,171999,24021519,127890,1579012,27175.4,542468,2538599,,910518,,812691,3133380,1496797,2949849,1593436,1721751,264652,145121,465135300,40216.442
1999/09/30,2865.5,12662.385,3364.6,12127655.0835676,1238322.3,438420.6843,2455850,35767008,1885422,748329,12692.863,1110317,73452000,429292.7592,,1373239,36554190,4407504.189,661215,729675.6,387229.3915,450896,213643.66,6698852,169346.8,174088.1,4979789,689528.7,142264,9106980,173230,24203726,130643,1584615,27801.3,549352,2559798,,922868.3,,822066,3162340,1509682,2960888,1602844,1736030,267118,146507,464975600,39777.977
1999/12/31,2940.2,12877.593,3488.2,12499980.8596696,1255133.3,446438.9712,2474810,36255869,1906156,752421,12002.4522,1121394,74361000,428501.898,1807196.251,1400952,37166710,4459458.551,670751,753590.2,398138.88525,452152,216336.34,6778279,170784.7,177132.6,5032057,687737.4,143854,9277419,174826,24455784,134887,1597789,28439.3,556987,2588976,5816960,938401.2,1199988,831630,3197456,1524662,2979400,1616643,1753225,269730,149338,464364300,39511.104
2000/03/31,3052,12924.179,3503.4,12635534.0903544,1271665.1,416510.1196,2495670,36604736,1927597,757658,13041.5856,1131381,75467000,431076.5614,,1435897,37874880,4500194.587,685399,775584.8,408941.34244,456949,220067.07,6849949,172628.4,180809.5,5113704,691654.7,146083,9415751,176263,24758834,137671,1613096,29270.8,563266,2623365,,952496.5,,842568,3229153,1540573,3007576,1630851,1772383,272584,151404,467481200,39869.001
2000/06/30,3128.1,13160.842,3521.8,12739069.4486872,1289385.6,449129.5766,2521750,37082094,1945333,765487,13158.902,1143119,76565000,434384.5593,,1463916,38356400,4550947.966,698687,792444.8,416774.5514,456666,222565.13,6919350,174018.3,184368.9,5188059,703426.7,147658,9593520,177708,25059252,141179,1630017,29843.5,569620,2647758,,964265.1,,853775,3276504,1558203,3040618,1647709,1792179,275083,153378,470194300,40287.782
2000/09/29,,,,12827919.9462535,1306383.6,435736.3762,,,,,,,,437534.554,,1409333,,4591746.422,,,,444669.5,,6111012.5159,,181649.9,,,,9722421,,,,,,,,,,,,,,,,,,,,40487.561
2000/09/30,3166.5,13178.419,3603.2,,,,2540570,37251772,1964599,775078,13265.8552,1152149,77579000,,,1425254,38895650,,716707,810289.1,425914.231,446065.5,223932.72,6179235.5159,175634.4,185655.9,5220527,720831.9,148834,9840627,179827,25305235,143924,1646189,30300,575264,2665471,,971902.9,,864578,3324251,1570524,3076835,1663239,1809713,277010,155653,472710000,40662.724
2000/12/29,,,,12989163.5982724,1319434.9,437820.8476,,,,,,,,441034.885,,1359089,,4651944.137,,,,436158.4,,5407702.5186,,181403.6,,,,10006741,,,,,,,,,,,,,,,,,,,,41363.212
2000/12/31,3237.8,13260.506,3563.1,,,,2552510,37459524,1981313,784709,13385.2385,1155307,78334000,,1904480.888,1366471,39273830,,730941,820843.8,432698.8237,440219.4,222275.47,5437729.5186,177302.1,183427,5256169,735869.6,149776,10015069,181898,25594286,146070,1662573,30774.9,580832,2672246,6064760,982149.5,1258362,875273,3354555,1578121,3108410,1677218,1824889,279654,157938,474847200,41503.242
2001/03/30,,,,12645145.2981422,1328942.9,408077.7719,,,,,,,,442986.5886,,1348406,,4575518.501,,,,445275.7,,5411851.733,,183274.8,,,,9864343,,,,,,,,,,,,,,,,,,,,41546.931
2001/03/31,3284.7,13222.69,3640.4,,,,2568380,37543344,1994180,792872,13490.4273,1160365,79036000,,,1349887,39436340,,739446,830021,434238.2753,448670.7,219429.13,5416832.733,177869.5,183206.7,5284342,738473.6,149443,9828650,184376,25879254,149167,1676609,31003.1,585675,2677059,,989820.5,,884944,3382453,1587205,3138981,1682592,1838422,281240,159326,476723300,42021.861
2001/06/29,,,,12667928.8484267,1335331.6,448375.4514,,,,,,,,445060.0599,,1326190,,4513137.275,,,,453026.5,,5343314.4279,,182025.4,,,,9592222,,,,,,,,,,,,,,,,,,,,41487.605
2001/06/30,3287.7,13299.984,3842.7,,,,2578730,37603330,2004149,797294,13621.5472,1165191,79909000,,,1324370,39805300,,741376,839521,435156.1187,460158.5,219265.81,5368967.4279,179102.2,180311.6,5331263,725509,150689,9515285,186319,26155046,151427,1686336,31147.7,589670,2690376,,993605.1,,893592,3389866,1597011,3163945,1685299,1848210,282258,160702,477787500,41792.535
2001/09/28,,,,12694537.2290395,1337931.6,414260.3385,,,,,,,,446331.797,,1342046,,4447648.562,,,,461541.3,,5418747.6958,,178377.7,,,,9564774,,,,,,,,,,,,,,,,,,,,42318.934
2001/09/30,3355.3,13244.784,3726.9,,,,2588100,37588629,2009472,798371,13802.6241,1173017,80465000,,,1341203,40164230,,735938,846424.2,434765.1854,464394.3,220836.81,5462325.6958,179758.2,176033.5,5381356,711945.6,151728,9503546,188182,26433145,152872,1692431,31292.7,592730,2705581,,998395.5,,901997,3393747,1608778,3182348,1690634,1856690,283043,161786,477767700,42303.794
2001/12/31,3404.3,13280.859,3852.3,12874112.7019949,1341712.3,391806.6151,2598840,37655766,2024922,796540,13987.0192,1185500,80928000,447524.8249,1971596.043,1434591,40801580,4352462.963,729862,857989.3,434938.7987,482808.6,223612.13,6403220.9982,180748.2,181980.8,5436821,692794.3,153070,9630329,189520,26643967,154925,1692132,31551.7,594376,2726469,6185000,996344.5,1265251,909728,3407594,1621208,3202611,1691023,1861384,283088,162038,476535100,42453.032
2002/03/29,,,,12361074.2167683,1348683.3,341401.4536,,,,,,,,447509.7068,,1332506,,4369638.457,,,,470908.6,,5481075.9627,,,,,,9571380,,,,,,,,,,,,,,,,,,,,41477.747
