, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, 
Date, GDUA, GDNG, GDPY, GDKR, GDUY, GDGT, GDRO, GDAR, GDCR, GDAO, GDBY, GDJM, GDJO, GDKE, GDMA, GDPK, GDBS, GDHU, GDKZ, GDMY, GDMN, 
2/29/2008,5.879, , ,7.989,18.914,12.259, ,27.982,5.339, , ,15.101, , , ,12.745, ,6.929, ,2.417, , 
3/31/2008,5.815, , ,7.971,18.752,12.147, ,27.877,5.265, , ,14.899, , , ,12.358, ,6.847, ,2.332, , 
4/30/2008,5.73, , ,7.865,18.721,11.906, ,27.83,5.193, , ,14.877, , , ,12.37, ,6.764, ,2.244, , 
5/31/2008,5.597, , ,7.78,18.73,11.946, ,27.732,6.057, , ,14.93, , , ,12.232, ,6.679, ,2.178, , 
6/30/2008,5.456, , ,7.69,18.592,11.836, ,27.684,5.981, , ,14.422, , , ,12.296, ,6.597, ,3.041, , 
7/31/2008,5.359, , ,7.614,18.894,11.734, ,27.555,5.895, , ,14.314, , , ,12.255, ,6.512, ,2.956, , 
8/31/2008,5.871, , ,7.535,18.876,11.812, ,27.444,5.771, , ,14.232, , , ,11.878, ,6.427, ,2.871, , 
9/30/2008,5.74, , ,7.349,18.705,11.711, ,27.348,5.719, , ,13.941, , , ,12.431, ,6.345, ,2.789, , 
10/31/2008,5.613, , ,7.132,18.089,10.763, ,27.802,5.385, , ,13.349, , , ,11.619, ,6.26, ,2.704, , 
11/30/2008,5.338, , ,7.045,18.392,10.713, ,27.538,5.381, , ,13.202, , , ,12.311, ,6.178, ,2.622, , 
12/31/2008,5.36, , ,7.092,18.402,10.659, ,27.539,5.319, , ,12.997, , , ,11.79, ,6.093, ,2.537, , 
1/31/2009,5.457, , ,6.937,18.162,10.881, ,27.572,5.243, , ,13.05, , , ,11.665, ,6.008, ,2.452, , 
2/28/2009,5.398, , ,6.825,18.063,10.741, ,27.481,5.197, , ,12.572, , , ,11.563, ,5.932, ,2.375, , 
3/31/2009,5.294, , ,6.703,17.848,10.692, ,27.317,5.105, , ,12.266, , , ,10.995, ,5.847, ,2.29, , 
4/30/2009,5.224, , ,7.067,17.875,10.5, ,27.231,5.034, , ,12.26, , , ,10.706, ,5.764, ,2.208, , 
5/31/2009,5.052, , ,7.046,18.121,10.722, ,26.905,4.978, , ,12.675, , , ,10.723, ,5.679, ,2.123, , 
6/30/2009,4.99, , ,6.976,17.967,10.646, ,26.873,4.895, , ,12.725, , , ,10.631, ,5.597, ,2.041, , 
7/31/2009,4.866, , ,6.928,17.958,10.734, ,26.624,4.792, , ,12.724, , , ,10.506, ,5.512, ,1.956, , 
8/31/2009,4.871, , ,6.84,17.874,10.696, ,26.59,4.733, , ,12.301, , , ,10.713, ,5.427, ,1.871, , 
9/30/2009,4.777, , ,6.811,17.605,10.653, ,26.521,4.693, , ,12.468, , , ,10.518, ,5.345, ,1.789, , 
10/31/2009,4.659, , ,6.72,17.535,10.434, ,26.452,4.608, , ,12.409, , , ,10.421, ,5.26, ,1.704, , 
11/30/2009,4.568, , ,6.628,17.555,10.474, ,26.332,4.538, , ,12.175, , , ,10.164, ,5.178, ,1.622, , 
12/31/2009,4.508, , ,6.517,17.448,10.339, ,26.244,4.441, , ,12.35, , , ,10.395,19.888,5.093, ,1.537, , 
1/31/2010,4.444, , ,6.436,17.293,10.419, ,25.925,4.36, , ,12.546, , , ,10.143,19.803,5.008, ,1.452, , 
2/28/2010,4.373, , ,6.366,17.178,10.392, ,25.86,4.313, , ,12.668, , , ,9.936,19.726,7.803, ,1.375, , 
3/31/2010,5.039, , ,6.3,17.141,10.33, ,25.699,5.004, , ,12.591, , , ,9.989,19.641,7.74, ,1.29, , 
4/30/2010,4.955, , ,6.237,17.078,10.137, ,25.679,4.942, , ,12.684, , , ,9.86,19.559,7.638, ,1.208, , 
5/31/2010,4.808, , ,6.144,17.091,10.086, ,25.709,4.858, , ,14.39, , , ,9.8,19.474,7.542, ,1.123, , 
6/30/2010,4.766, , ,6.096,17.039,10.127, ,23.403,4.781, , ,14.421, , , ,9.788,19.392,7.445, ,1.041, , 
7/31/2010,4.731, , ,6.013,16.954,10.164, ,22.742,4.731, , ,14.455, , , ,9.607,19.307,7.371, ,4.844, , 
8/31/2010,4.634, , ,5.983,16.998,10.066, ,22.704,4.649, ,4.921,14.405, , , ,9.562,19.222,7.308, ,4.759, , 
9/30/2010,6.139, , ,5.905,16.881,10.207, ,22.58,4.605, ,4.841,14.263, , , ,9.442,19.14,7.265, ,4.677, , 
10/31/2010,6.065, , ,5.804,16.79,10.222, ,22.586,4.543, ,4.756,14.198, , , ,9.523,19.055,7.142, ,4.592, , 
11/30/2010,5.949, , ,5.682,16.751,14.191, ,22.434,4.45, ,4.674,14.091, , , ,9.427,18.973,6.99, ,4.51, , 
12/31/2010,5.926, , ,5.571,16.691,13.938, ,22.45,4.324, ,4.589,14.116,4.863, , ,9.304,18.888,6.939, ,4.425, , 
1/31/2011,5.846,9.989, ,5.485,16.562,14.122, ,22.345,4.221, ,5.563,14.074,4.781, , ,9.171,18.803,6.841, ,4.34, , 
2/28/2011,6.678,9.915, ,5.411,16.479,14.063, ,22.192,5.103, ,5.513,13.177,4.704, , ,9.062,18.726,6.806, ,4.263, , 
3/31/2011,6.595,9.828, ,5.321,16.37,13.994, ,22.084,5.037, ,5.434,12.997,4.619, , ,8.918,18.641,10.444, ,4.178, , 
4/30/2011,6.526,9.746, ,5.24,16.313,13.742, ,22.01,4.959, ,5.343,12.899,4.537, , ,8.789,18.559,11.718, ,4.096, , 
5/31/2011,6.431,9.661, ,5.173,16.321,13.689, ,21.877,4.884, ,5.267,12.854,4.452, , ,8.796,18.474,11.664, ,4.011, , 
6/30/2011,6.536,9.579, ,5.081,16.259,13.579, ,21.886,4.817, ,5.183,12.893,4.37, , ,8.71,18.392,11.582, ,3.929, , 
7/31/2011,6.457,9.495, ,5.035,16.176,13.595, ,21.773,4.719, ,5.079,12.811,4.285, , ,8.657,18.307,11.512, ,5.719, , 
8/31/2011,6.352,9.41, ,4.978,16.16,13.528, ,21.649,4.635, ,5.021,12.711,4.2, , ,8.568,18.222,11.449, ,5.668, , 
9/30/2011,6.197,9.328, ,4.911,15.999,13.488, ,21.402,4.586, ,4.935,12.532,4.118, , ,8.437,18.14,11.208, ,5.595, , 
10/31/2011,6.146,9.243, ,4.83,15.999,13.243, ,21.393,4.526, ,4.857,12.413,4.033, , ,8.366,18.055,11.136, ,5.522, , 
11/30/2011,6.005,9.161, ,4.746,16.014,13.313, ,21.226,4.44, ,4.775,12.295,3.951, , ,8.277,17.973,11.063, ,5.44, , 
12/31/2011,5.958,9.077, ,4.683,17.754,13.171, ,21.16,4.36, ,4.684,12.321,3.866, , ,8.25,17.888,10.897, ,5.367, , 
1/31/2012,5.879,8.992, ,4.606,17.656,13.359, ,21.148,4.257, ,4.574,12.171,3.781, , ,8.048,17.803,10.911, ,5.266, , 
2/29/2012,5.77,8.913, ,4.504,17.57,13.327,9.94,20.993,5.571, ,4.519,12.058,3.701, , ,7.965,17.723,10.848, ,5.194, , 
3/31/2012,5.645,8.828, ,4.433,17.432,13.261,9.858,20.806,5.539, ,4.428,11.874,3.619, , ,7.695,17.641,10.704, ,5.108, , 
4/30/2012,5.587,8.746, ,4.378,17.374,13.002,9.775,20.709,5.452, ,4.352,11.753,3.537, , ,7.549,17.559,10.613, ,5.034, , 
5/31/2012,5.499,8.661, ,4.31,17.327,12.788,9.69,20.553,5.388, ,4.25,11.621,3.452, , ,7.523,17.474,10.477, ,4.969, , 
6/30/2012,6.238,8.579, ,4.835,17.293,11.372,9.608,20.658,5.309, ,4.165,11.715,3.37, , ,7.48,17.392,10.511, ,4.894, , 
7/31/2012,5.858,8.495, ,4.759,17.262,11.457,9.523,20.489,5.173, ,4.065,11.634,3.285, , ,7.453,17.307,10.548, ,4.812, , 
8/31/2012,5.763,8.41, ,4.689,17.211,14.206,9.438,20.379,5.085,6.956,4.005,11.491,3.2, , ,7.457,17.222,10.56, ,4.732, , 
9/30/2012,5.23,8.328, ,4.651,17.102,14.151,9.356,20.375,5.045,6.852,3.941,11.333,3.118, , ,7.303,17.14,10.44, ,4.667, , 
10/31/2012,5.179,8.243, ,4.582,17.013,14.003,9.271,20.298,4.986,6.792,3.859,11.266,3.033, , ,7.158,17.055,10.458, ,4.575, , 
11/30/2012,5.624,8.161, ,4.496,19.517,13.924,9.189,20.331,8.152,6.71,3.771,11.18,2.951, , ,7.188,16.973,10.289, ,4.5, , 
12/31/2012,5.533,8.077, ,4.409,19.433,13.914,9.104,20.316,8.067,6.625,3.697,11.235,2.866, ,16.681,7.137,16.888,10.208, ,4.43,8.28, 
1/31/2013,5.478,7.992,9.984,4.3,19.321,13.862,9.019,20.28,8.016,6.54,3.594,11.186,2.781, ,16.545,7.016,16.803,10.194, ,4.314,8.19, 
2/28/2013,5.743,7.915,9.907,4.236,19.207,14.197,9.491,20.283,7.923,6.463,3.551,11.036,2.704, ,16.376,6.954,16.726,9.536, ,4.236,8.099, 
3/31/2013,5.643,7.828,9.822,4.152,19.069,14.104,9.409,20.031,9.194,6.378,3.463,10.822,2.619, ,16.26,6.775,16.641,9.234, ,4.144,8.002, 
4/30/2013,5.928,7.746,9.74,5.3,19.042,13.971,9.327,19.952,14.199,6.296,3.389,10.743,2.537, ,16.319,6.639,16.559,9.354, ,4.073,7.935, 
5/31/2013,5.834,7.661,9.655,5.138,18.857,13.918,9.24,19.919,14.048,6.211,3.305,10.634,2.452, ,16.114,6.897,16.474,9.14, ,3.969,7.834, 
6/30/2013,6.093,7.579,9.573,5.021,18.762,13.893,9.162,19.894,13.85,6.129,3.195,10.644,2.37, ,15.889,6.591,16.392,9.017, ,3.851,7.71, 
7/31/2013,6.026,7.467,9.488,4.931,18.62,13.793,9.077,19.78,13.814,6.044,3.083,10.54,2.285, ,15.748,6.674,16.307,8.943, ,3.765,7.654, 
8/31/2013,5.919,7.381,9.403,4.836,17.676,13.741,8.99,19.695,13.622,5.959,2.998,10.429,2.2, ,15.631,6.525,16.222,8.861, ,3.647,7.515, 
9/30/2013,5.873,7.303,9.321,7.128,17.597,13.619,8.906,19.603,13.637,5.877,2.93,10.209,2.118, ,15.499,6.39,16.14,8.769, ,3.594,7.473, 
10/31/2013,5.786,7.233,9.236,7.085,17.557,13.44,8.824,19.478,13.43,5.792,2.857,10.114,2.033, ,15.494,6.327,16.055,8.776, ,3.509,7.403, 
11/30/2013,5.683,7.138,9.153,6.969,17.393,13.388,8.743,19.475,13.329,5.71,2.77,10.077,1.951, ,15.325,6.293,15.973,8.792, ,3.427,7.305, 
12/31/2013,4.873,7.056,9.068,6.888,17.303,13.326,8.658,19.579,13.238,5.625,2.689,10.153,1.866, ,15.17,6.233,15.888,8.756, ,3.342,7.184, 
1/31/2014,4.756,6.965,8.984,6.824,17.231,13.251,12.279,19.548,13.191,5.54,2.588,10.042,1.781, ,15.244,6.158,12.996,8.637, ,3.268,7.088, 
2/28/2014,4.72,6.881,8.9,6.746,17.193,13.161,12.338,19.358,13.12,5.459,2.533,9.925,1.701, ,15.222,6.095,12.908,9.647, ,3.196,7.001, 
3/31/2014,4.71,6.808,8.817,6.665,17.141,13.05,12.313,19.307,13.102,5.376,2.451,9.869,1.615, ,15.185,5.926,12.83,9.322, ,3.117,6.925, 
4/30/2014,4.594,6.737,8.734,6.607,17.106,12.941,12.279,19.231,18.373,5.292,2.363,9.854,1.534, ,15.181,6.754,12.731,9.283, ,3.036,6.867, 
5/31/2014,4.51,6.67,8.65,6.526,17.079,12.855,12.264,19.147,18.329,5.209,2.292,9.787,1.448, ,15.203,6.792,12.593,9.251, ,2.969,6.816, 
6/30/2014,4.442,6.583,8.567,11.39,21.193,12.878,12.192,19.335,18.234,5.126,2.222,10.902,1.367,8.751,15.033,6.68,12.502,9.2, ,4.093,6.685, 
7/31/2014,4.377,6.495,8.484,11.389,21.139,12.793,12.04,19.482,18.337,5.042,2.113,10.864,1.284,8.679,14.989,6.623,12.496,9.126, ,4.01,6.642, 
8/31/2014,4.266,6.431,22.904,11.455,21.243,12.67,12.1,19.297,18.316,4.959,3.403,10.777,1.198,8.601,14.99,6.524,12.413,9.092, ,3.941,6.543, 
9/30/2014,4.312,6.329,22.869,11.329,20.985,12.606,11.995,19.34,18.09,4.876,3.32,10.614,1.117,8.507,14.889,6.405,12.329,8.962, ,3.847,6.482, 
10/31/2014,4.198,6.243,22.811,11.392,20.962,12.476,11.923,19.296,17.863,4.792,3.236,10.611,1.031,8.425,14.815,6.319,12.261,8.889,17.87,3.77,6.398, 
11/30/2014,4.036,6.156,22.715,11.377,20.925,12.395,11.898,2.507,17.757,4.709,3.153,10.536, ,8.243,14.789,6.311,12.137,8.863,17.728,3.695,6.327, 
12/31/2014,4.795,6.045,22.67,11.335,20.833,12.379,11.842,2.423,17.613,4.626,3.07,10.526, ,8.154,14.687,5.922,12.08,8.77,17.689,3.609,6.196, 
1/31/2015,4.722,5.92,22.771,11.519,20.932,12.262,11.917, ,17.574,4.542,2.986,10.515, ,8.073,14.823,5.849,12.016,8.857,17.564,3.534,6.118, 
2/28/2015,4.687,5.871,22.507,11.243,22.645,12.218,11.846, ,17.564,4.459,2.903,10.492, ,7.982,14.756,5.768,11.942,8.774,17.397,3.436,6.047, 
3/31/2015,4.614,5.821,22.478,11.218,22.573,12.109,11.712, ,20.518,4.376,2.82,10.334, ,7.884,14.699,5.688,11.879,8.645,17.223,3.358,5.961, 
4/30/2015,4.5,5.737,20.091,11.112,22.431,11.99,11.602, ,20.436,4.292,2.736,10.289, ,7.809,14.496,6.198,11.771,8.549,17.263,8.775,5.908, 
5/31/2015,4.413,5.642,20.014,10.932,22.339,11.934,11.442, ,20.205,4.209,2.653,10.216, ,7.717,14.33,6.119,11.639,8.43,17.039,8.703,5.819, 
6/30/2015,4.771,5.551,19.715,10.658,21.968,11.914,11.198, ,20.114,4.126,2.57,10.262, ,7.614,14.081,6.07,11.56,8.267,16.893,8.464,5.706, 
7/31/2015,4.677,5.448,19.87,10.719,21.932,11.818,11.092, ,20.108,4.042,2.486,13.042, ,7.513,14,5.966,11.516,8.213,17.2,12.435,5.615, 
8/31/2015,4.577,5.338,19.511,10.642,21.798,11.77,11.113, ,19.933,3.959,2.403,12.95, ,7.419,13.9,5.852,11.438,8.17,17.061,12.304,5.488, 
9/30/2015,4.496,5.232,19.394,10.585,21.624,11.642,11.014, ,19.737,3.876,2.32,12.879, ,7.319,13.793,5.716,11.354,8.011,16.94,12.137,5.421, 
10/31/2015,4.403,5.174,19.37,10.58,20.545,11.507,10.952, ,19.517,3.792,2.236,12.81, ,7.246,13.778,6.135,11.283,7.963,16.868,12.072,5.332, 
11/30/2015,7.683,5.097,19.241,10.477,20.472,11.421,10.877, ,19.353,7.574,2.153,12.734,10.164,7.156,13.616,6.045,11.151,7.897,16.902,12.025,5.242, 
12/31/2015,7.587,4.987,19.11,11.444,20.172,11.388,10.795, ,19.125,7.422,2.07,12.679,10.081,7.045,13.49,5.964,11.101,7.799,16.777,11.871,5.112, 
1/31/2016,7.512,4.898,19.171,11.512,20.132,11.336,10.649, ,19.175,7.219,1.986,12.546,9.995,6.973,13.335,5.841,11.076,7.752,16.582,11.971,5.032, 
2/29/2016,7.308,4.814,18.903,11.611,20.164,11.208,10.651, ,19.083,7.272,1.903,12.479,9.914,6.903,13.313,5.74,10.998,7.978,16.609,11.969,4.901, 
3/31/2016,7.128,4.738,16.752,11.545,20.185,11.073,10.629, ,19.145,7.264,1.82,12.409,9.828,6.83,13.449,5.669,10.87,7.916,16.607,12.045,4.866, 
4/30/2016,7.079,4.666,16.61,11.465,20.152,10.96,10.57,10.632,19.085,7.234,1.736,12.404,9.747,6.742,13.389,5.575,10.783,7.828,16.608,13.7,4.828, 
5/31/2016,6.946,4.594,16.519,11.577,20.057,10.614,10.446,13.479,18.952,7.201,1.653,12.33,9.661,6.647,13.25,5.529,10.664,7.735,16.476,13.616,4.728, 
6/30/2016,6.878,4.519,16.586,11.57,20.062,10.553,10.446,13.933,19.137,7.156,1.57,13.322,9.581,6.55,13.251,6.322,10.567,7.717,16.6,13.671,4.636, 
7/31/2016,6.805,4.438,16.736,11.613,20.596,10.495,10.355,14.08,19.408,7.066,1.486,13.391,9.497,6.482,13.31,6.336,10.528,7.687,16.572,13.716,4.644, 
8/31/2016,6.711,4.367,16.56,11.514,20.652,10.391,10.442,14.094,19.412,7.15,1.403,15.593,9.411,6.409,13.393,6.278,10.461,7.652,16.63,13.835,4.541, 
9/30/2016,6.623,4.279,16.466,11.393,20.539,10.341,10.374,13.997,19.178,7.066,1.32,15.469,9.331,6.321,13.211,6.143,10.351,7.592,16.524,13.617,4.471, 
10/31/2016,6.534,4.182,16.369,11.178,20.358,10.213,10.214,13.9,18.949,6.964,1.236,15.361,9.245,6.252,13.04,5.887,10.248,7.458,16.327,13.33,4.39, 
11/30/2016,6.422,4.074,16.022,10.816,20.043,10.169,9.993,13.538,18.532,6.894,1.153,15.13,9.818,6.139,12.727,5.756,10.116,7.259,16.054,12.99,4.264, 
12/31/2016,6.348,4.01,15.98,10.617,19.854,10.067,9.862,13.473,18.452,6.848,1.07,15.122,9.738,6.039,12.599,5.676,10.023,7.171,16.103,12.956,4.169, 
1/31/2017,6.262,3.935,15.928,10.403,19.897,9.998,9.726,12.31,18.586,6.741, ,15.071,9.653,5.966,12.618,5.61,9.997,7.095,16.083,13.013,5.207, 
2/28/2017,6.171,8.36,15.753,10.421,19.875,9.893,9.752,12.277,18.571,6.88, ,15.07,9.575,5.907,12.508,5.555,9.881,7.365,15.972,13.003,5.123, 
3/31/2017,6.064,8.267,14.836,10.313,19.88,9.806,9.706,12.166,18.517,6.815, ,14.93,9.489,5.83,12.514,5.436,9.791,7.283,15.939,12.909,5.601, 
4/30/2017,6.001,9.391,14.776,10.352,19.959,9.687,9.652,12.212,18.464,6.753, ,14.931,9.414,5.77,12.48,5.38,9.709,7.232,15.86,12.781,5.541, 
5/31/2017,5.947,9.341,14.727,10.282,19.92,9.617,9.604,12.141,18.353,6.796, ,14.894,9.156,5.697,12.472,5.305,9.579,7.157,15.781,12.747,5.46, 
6/30/2017,5.855,9.226,14.738,10.23,19.754,9.63,9.553,17.306,18.345,6.698,7.522,14.817,9.079,5.616,12.371,5.27,9.502,7.09,15.687,12.702,5.374, 
7/31/2017,5.753,10.789,14.731,10.13,19.734,9.548,9.382,17.283,18.377,6.624,7.449,15.413,8.994,5.532,12.271,5.181,9.457,7.06,15.633,12.573,5.292, 
8/31/2017,5.703,10.626,14.585,10.095,19.748,9.46,9.382,17.557,18.308,6.712,7.395,16.739,8.905,5.466,12.24,5.119,9.358,7.005,15.596,12.563,5.209, 
9/30/2017,7.822,10.521,14.458,9.897,19.735,9.387,9.301,17.574,18.172,6.633,7.325,16.677,8.828,5.48,12.102,5.017,9.274,6.913,15.537,12.485,5.11, 
10/31/2017,7.746,10.447,14.442,9.881,19.758,9.276,9.217,17.755,17.956,6.567,7.238,16.656,15.889,5.295,12.07,4.935,9.216,7.086,15.506,12.409,5.05, 
11/30/2017,7.67,15.46,14.408,9.797,19.816,9.2,9.172,17.682,17.91,6.641,7.157,16.563,15.778,5.231,12.015,4.842,10.108,7.021,15.479,12.379,5.083, 
12/31/2017,7.585,15.492,14.313,9.694,19.703,9.158,9.118,17.442,17.81,6.581,7.038,16.505,15.747,5.151,11.938,5.95,10.039,6.977,15.463,12.313,5.001, 
1/31/2018,7.523,15.457,14.33,9.508,19.575,9.076,8.944,16.941,17.95,6.515,6.97,16.425,15.886,5.059,11.912,5.738,9.984,6.865,15.331,12.19,4.917, 
2/28/2018,7.464,15.532,14.044,9.343,19.414,8.982,8.84,16.698,17.867,6.561,8.352,16.336,15.796,11.24,11.699,5.633,9.903,6.699,15.146,11.998,4.831, 
3/31/2018,7.328,15.467,16.307,9.361,19.304,8.896,8.75,16.527,17.703,6.49,8.255,16.173,15.602,11.291,11.558,5.47,9.822,6.807,15.022,11.934,4.737, 
4/30/2018,7.199,15.329,16.339,12.931,21.72,8.808,8.596,17.395,17.428,6.408,8.158,16.137,15.305,11.106,11.45,6.126,9.74,6.691,14.94,11.805,4.664, 
5/31/2018,7.118,15.16,16.169,12.826,21.678,8.754,8.539,17.193,17.246,13.767,8.07,15.99,15.14,10.954,11.363,6.03,9.613,6.591,14.884,11.716,4.582, 
6/30/2018,6.987,14.996,15.99,12.688,21.521,8.701,12.025,16.643,17.216,13.575,7.966,15.866,14.948,12.726,11.18,5.898,9.543,6.479,14.749,11.57,4.495, 
7/31/2018,6.941,14.998,16.167,12.57,21.531,8.575,12.052,16.504,17.44,15.074,7.908,15.832,15.115,12.806,11.258,5.917,9.485,6.483,14.803,11.594,4.418, 
8/31/2018,6.844,14.843,16.018,12.474,21.545,8.484,12.03,16.516,17.103,15.727,7.825,15.734,14.929,12.424,11.196,5.79,9.402,6.394,14.739,11.585,4.331, 
9/30/2018,7.022,14.859,15.779,14.066,21.466,8.394,11.906,16.556,16.681,15.731,7.738,15.653,14.899,12.403,11.089,5.719,9.316,6.276,14.643,11.462,4.237, 
10/31/2018,6.908,14.619,15.611,13.854,21.122,8.205,11.615,16.369,16.436,15.564,7.652,15.641,14.591,12.211,10.889,5.612,9.236,6.148,14.468,11.182,4.164, 
11/30/2018,7.006,14.564,15.514,13.796,21.027,8.22,11.51,16.281,16.551,15.61,7.538,15.538,14.408,12.064,10.735,5.496,9.125,6.052,14.257,11.13,4.081, 
12/31/2018,6.915,14.476,15.545,13.805,21.012,8.148,11.542,16.19,16.406,15.266,7.45,15.472,14.344,12.06,10.696,6.319,9.04,6.055,14.335,11.166,3.999, 
1/31/2019,6.869,14.539,15.684,13.752,20.641,8.062,11.457,16.234,16.504,15.408,7.383,15.406,14.521,12.2,10.685,6.288,8.982,6.892,14.361,11.18,3.92, 
2/28/2019,6.854,14.51,17.449,13.642,20.593,7.976,11.489,16.125,16.622,15.315,7.346,15.312,14.512,12.048,10.612,6.193,8.902,6.848,14.338,11.136,3.844, 
3/31/2019,6.818,14.421,17.455,13.711,20.633,7.893,11.405,16.081,16.462,15.288,7.25,15.212,14.458,11.987,10.594,6.106,8.818,6.773,14.269,11.121,3.749, 
4/30/2019,6.711,14.301,17.378,13.594,20.494,7.777,11.385,16.104,16.294,15.203,7.184,15.209,14.18,11.843,10.495,6.04,8.738,6.721,14.188,11.014,3.677, 
5/31/2019,6.623,14.089,17.297,13.704,20.511,12.011,11.419,16.099,16.13,15.081,7.111,15.126,13.994,11.337,10.439,5.947,8.628,6.681,14.128,11.112,3.592, 
6/30/2019,6.621,14.191,17.382,12.361,20.477,11.96,11.584,15.929,16.17,15.046,7.069,15.073,14.133,11.472,10.496,5.893,8.544,6.696,14.231,11.048,3.514, 
7/31/2019,6.584,14.095,17.417,12.328,20.472,11.973,11.464,15.919,16.308,14.959,6.984,15.001,14.269,11.368,10.537,5.844,8.496,6.593,14.172,11.042,3.432, 
8/31/2019,6.57,13.938,17.467,12.505,20.734,12.134,11.661,16.304,17.222,14.789,6.909,14.955,14.133,11.174,10.631,5.723,8.421,6.663,14.287,11.272,3.346, 
9/30/2019,6.912,13.905,17.195,12.362,20.498,12.047,11.549,16.279,17.022,14.717,6.816,17.763,14.074,11.103,10.471,5.612,8.336,6.538,14.201,11.123,3.255, 
10/31/2019,6.857,13.812,17.096,12.248,21.69,11.939,11.441,16.21,16.864,14.624,6.742,17.791,13.801,11.069,10.419,5.566,8.255,6.43,14.118,10.945,3.185, 
11/30/2019,6.745,13.627,16.964,12.22,21.665,11.757,11.344,16.148,16.033,15.923,6.662,17.697,13.637,10.928,10.333,5.481,8.147,6.342,13.996,10.899,3.102, 
12/31/2019,6.701,13.603,16.986,12.029,21.504,11.778,11.204,15.859,16.075,15.843,6.571,17.687,13.622,10.989,10.3,5.41,8.062,6.283,13.978,10.745,3.022, 
1/31/2020,6.651,14.068,18.34,12.154,21.646,11.706,11.242,15.422,16.048,15.721,6.5,17.58,13.758,10.923,10.347,5.346,8.01,6.279,13.943,10.939,2.939, 
2/29/2020,6.594,13.96,18.322,12.195,21.56,11.682,11.295,15.295,15.93,15.566,6.421,17.524,13.63,10.773,10.317,5.285,7.935,6.668,13.979,11.076,2.853, 
3/31/2020,6.402,13.799,17.621,12.13,21.257,11.231,10.647,15.479,15.342,15.52,6.246,17.021,13.213,10.594,9.674,5.003,7.766,6.318,13.473,10.307,2.736, 
4/30/2020,6.263,13.84,17.566,12.028,21.082,13.804,10.66,16.846,15.085,15.413,6.151,17.082,13.037,10.534,9.678,4.969,7.691,7.788,13.28,10.337,3.058, 
5/31/2020,6.209,13.662,16.544,11.91,21.267,13.786,10.848,18.128,15.084,15.311,6.103,17.011,12.875,10.45,9.621,4.949,7.59,7.859,13.465,10.26,2.974, 
6/30/2020,6.163,13.658,16.604,11.815,21.3,13.873,10.871,18.347,14.972,15.222,7.002,17.047,13.037,10.451,9.783,4.9,7.48,7.734,13.475,10.282,2.9, 
7/31/2020,7.045,13.589,16.844,11.886,21.232,13.892,14.549,18.236,15.17,15.101,6.91,17.019,11.54,10.355,9.868,4.783,7.452,7.755,13.603,12.753,2.819, 
8/31/2020,7.041,13.531,16.702,11.636,21.153,13.863,14.355,21.816,15.224,15,6.841,16.95,11.427,10.214,9.851,4.764,7.364,7.771,13.608,12.494,2.738, 
9/30/2020,7.255,13.347,16.425,11.471,20.986,13.676,14.38,14.939,14.98,14.965,6.78,16.802,11.259,10.04,9.626,4.623,7.287,7.655,13.429,12.563,2.687, 
10/31/2020,7.163,13.278,16.387,11.291,20.8,13.678,14.23,14.843,14.584,14.86,6.678,16.845,11.098,10.011,9.419,5.369,8.707,7.555,13.401,12.353,3.196, 
11/30/2020,7.188,13.333,16.373,11.283,21.023,13.66,14.501,14.78,14.748,14.862,6.62,16.821,11.132,10.129,9.482,5.311,8.693,7.512,13.367,12.486,3.12, 
12/31/2020,7.316,13.286,16.278,11.171,20.933,13.715,14.354,14.7,14.791,14.708,6.534,16.825,11.144,10.134,14.287,5.236,8.956,7.414,13.266,12.335,3.051, 
1/31/2021,7.21,13.147,16.556,10.97,20.728,13.429,14.148,14.63,14.856,14.692,6.444,16.658,11.061,10.006,14.152,5.173,8.882,7.264,13.071,12.162,2.966, 
