,Argentina,Brazil,Chile,China,Colombia,Egypt,Greece,India,Korea,Malaysia,Mexico,Pakistan,Peru,Philippines,Poland,Qatar,Russia,Saudi Arabia,South Africa,Taiwan,Thailand,Turkey,United Arab Emirates
2014-01-24,16.682617,33.434593,37.096832,38.58577,19.882685,51.577675,56.754562,22.219368,51.13335,33.126095,54.509064,,28.814924,29.513987,24.212236,,28.853786,,41.911034,23.207693,55.298595,34.427719,
2014-01-27,16.825447,33.451324,36.712414,38.462093,19.4431,51.324112,56.597847,21.909071,51.576908,32.966507,54.72671500000001,,28.510977,29.466433,24.014271,,28.810461,,41.383526,22.822294,54.99696,35.730846,
2014-01-28,16.758795000000006,33.501511,36.598839,38.850784,19.290943,51.437782,56.258312,22.097137,52.091438,33.240089000000005,54.987904,,28.293865000000004,29.428389000000006,24.315527,,28.680492,,42.344585,22.989861,54.578037,35.764477,
2014-01-29,16.435047,32.798859,35.428085,38.718277,19.392385,52.0061,55.213589,21.673994,51.91402100000001,32.898117,54.517769,,27.937796,28.962326,23.867947,,28.073952,,40.74041,22.587704,53.74018100000001,34.604263,
2014-01-30,16.796881,33.158543,35.681458,38.80661,19.248678,51.805,56.336662,22.134748,52.277729,33.468071,54.94436999999999,,28.102802,29.409361,23.928196,,28.362778,,41.152294,22.637978,53.991547,34.98259,
2014-01-31,16.558828,32.823948,35.49799,38.78894,18.885176,54.08704399999999,57.09409,21.974894,52.375317,33.513668,54.752834,,28.189648,29.447407,24.040092,,28.160603,,41.694256,22.738512,54.728855,34.940563,
2014-02-03,16.092249,31.811796,34.737877000000005,37.781895,18.851355,52.285892,56.72844300000001,21.448322,50.982544,32.943703,52.715603,,27.555687,28.696005,23.678587,,27.077503000000004,,40.104519,22.252575,54.485882,33.729916,
2014-02-04,16.092249,32.75703,35.384411,38.285416,18.683969,52.198452,58.086578,22.040716,51.372879,33.673256,53.76033,,27.616476,29.323757,24.384384,,27.90066,,41.231781,22.537434,55.99401500000001,35.52066400000001,
2014-02-05,16.130341,32.690117,35.270824,37.852558,18.683969,52.635635,59.44471,21.833847,51.479328,33.650455,53.742928000000006,,27.503578000000005,29.133532,24.720062,,28.232805,,41.029453,22.420139,55.566715,35.428173,
2014-02-06,16.596916,33.76083,36.14452,38.417923,18.683969,52.897934,60.620029,22.275789000000003,52.26886,34.060825,54.273994,,27.607796,29.732754,25.305361,,28.796022,,41.759289,22.721756,57.049725,36.748112,
2014-02-07,16.692139,33.995041,36.293045,38.665268,18.683969,54.454269,60.985676,22.304001,52.535,34.174824,54.596119,,28.241755,29.951515,25.503326,,28.839346000000006,,42.106133,22.88932,56.54700500000001,36.664051,
2014-02-10,16.854012,33.451324,36.153255,38.409088,19.165863,54.165733,60.933437,21.918478,52.304344,33.810051,54.065048,,28.276493,29.761292,25.288147,,28.680492,,41.665348,22.705002,55.47455600000001,36.411831,
2014-02-11,17.158720000000002,34.087055,37.044418,39.575142,19.402576,54.384323,61.116276,22.304001,53.120495,34.425606,54.996605,,28.962564,30.588785,25.744333,,29.055969,,42.619175,23.107155,56.848629,37.311405,
2014-02-12,17.320593,33.476414,37.629791,39.530979,19.478664,54.699089,61.481934,22.266388,53.27130500000001,34.357208,54.831192,,29.092827000000003,30.39855,25.778761,,29.08485,,42.62640800000001,23.257961,57.225685,36.916271,
2014-02-13,17.672905,33.894653000000005,38.031689,39.804817,19.478664,54.961391000000006,61.87369200000001,22.087729,53.058395,34.288815,54.639656,,29.179674,30.446108,26.303801,,28.853786,,42.893768,23.190937,57.560802,37.109634,
2014-02-14,18.415627,33.995041,38.721901,40.122833,19.478664,55.066311,61.508038,22.351017,53.87454200000001,34.721977,55.266499,,29.405464,30.788519,26.303801,,29.08485,,43.963223,23.492554,57.94622800000001,37.740173,
2014-02-18,18.177578,33.06654,38.363682,40.060989,19.478664,54.32311600000001,62.108761,22.275789000000003,53.34226999999999,34.516804,54.84861,,29.509686,30.883636,26.045586,,28.738256,,43.94154,23.375259,57.443508,37.143257,
2014-02-19,17.453899,33.275654,37.542423,40.175835,19.639297,54.707832,60.437195,22.153555,52.81887800000001,34.562393,53.821285,,29.066774,31.273611,25.83901,,27.741804,,43.32011,23.291475,56.92404200000001,36.109165,
2014-02-20,17.682432000000006,33.643707,37.743366,39.99033,19.732298,56.48275400000001,61.429688,22.463852,52.783386,34.630787,53.55138,,29.309942,31.882341,26.054192,,28.24725,,43.659733,23.308231,56.789986,36.70607800000001,
2014-02-21,17.587212,34.095425,37.778324,40.069836,19.580118,56.657623,60.489445,22.567286,53.120495,34.881577,53.812572,,29.362045,31.81576,26.321018,,28.463867,,44.064388,23.442282,56.898918,37.143257,
2014-02-24,18.044268,34.087055,37.970528,39.636978000000006,19.427942,58.257675,59.26189,22.727135,53.430981,35.063957,53.821285,,29.500996,31.929893,26.484558000000003,,28.478315,,45.083256,23.375259,56.764851,36.958305,
2014-02-25,17.682432000000006,33.794284999999995,37.542423,38.956779,19.613935,57.785526,61.455803,22.539076,53.38663100000001,34.813175,53.055141000000006,,29.058088,31.444813,26.381268,,28.01619,,44.678604,23.140669,56.371052,35.470219,
2014-02-26,17.625299,33.769188,37.804527,39.133453,19.047503,57.12976800000001,63.10125,22.661316,53.839058,34.676388,52.080051,,28.840984,31.520903000000004,25.752939,,27.525183,,44.404011,23.358501,56.471611,34.915333000000004,
2014-02-27,17.853827,34.823177,38.188946,40.149345,19.09823,58.82600400000001,63.310192,22.95281,54.451168,35.200752,52.715603,,28.867035,32.291332000000004,26.148872,,27.27968,,45.516827,23.576336,57.937847,35.772877,
2014-02-28,18.063313,34.296177,38.25885,39.99033,19.09823,59.534214,63.67584599999999,22.811762,54.185036,34.949963000000004,52.515358,,29.023346000000004,32.510094,26.536201,,26.600939,,44.909832,23.559582,57.703251,35.882175,
2014-03-03,18.044268,33.417858,37.524944,39.583977,19.495573,56.439037,61.586407,22.463852,53.74146999999999,34.699184,51.801453,,28.875721,32.053539,24.814747,,24.550268,,44.41846500000001,23.291475,58.231102,34.864895000000004,
2014-03-04,18.044268,33.936478,38.188946,40.034496,19.630842,58.493748,64.433266,23.05624,54.185036,35.086761,52.66336800000001,,28.606503000000004,32.529114,25.675472,,25.604486,,45.683025,23.408773,59.605183,36.075539,
2014-03-05,18.206144,34.153973,38.302532,39.645805,19.630842,58.432545,63.623608,23.272512,54.043091,35.10955,52.72430799999999,,28.589128,32.766903000000006,25.623831,,25.503393,,46.09490200000001,23.492554,59.79790500000001,36.445461,
2014-03-06,18.444195,34.530388,38.879162,40.078667,19.630842,59.149509,64.250435,23.789677,54.664074,35.633923,53.368561,,28.797558,33.175892,26.045586,,24.983507,,47.084881,23.961733,60.350883,37.252552,
2014-03-07,18.415627,33.72736,37.891895,39.575142,19.630842,58.84349399999999,65.112335,23.667439,54.362453,35.063957,53.107380000000006,,28.337286,32.586185,25.666864,,24.795771,,46.579048,23.844439,59.697346,36.403427,
2014-03-10,17.910959,33.150192,37.044418,39.01862,19.630842,58.97463199999999,65.634697,23.89311,53.697121,34.790375,52.715603,,28.059383,32.690807,25.365612,,24.781332,,46.232197,23.777412,59.345455,35.999882,
2014-03-11,18.044268,32.941059,36.528938,38.515087,19.630842,59.83150500000001,65.739174,23.648636,53.360016,34.425606,52.367363,,27.972538,32.633747,24.935247,,24.145914,,45.336174,23.593092,59.915195,35.310478,
2014-03-12,17.977613,33.192013,36.493996,38.382584,19.630842,59.98012900000001,65.79140500000001,23.836695,53.02291500000001,34.607994,52.541477,,27.868324,32.586185,24.986893,,23.813763,,45.762512,23.861195,60.25034,36.05032,
2014-03-13,17.691954,32.807217,36.450306,37.525719,19.630842,58.913429,63.728069,23.394754,52.126923,34.334412,51.488041,,27.616476,31.94891,24.151985,,22.658451,,45.054356,23.64336,59.605183,35.52066400000001,
2014-03-14,17.882393,32.71521,36.546413,37.472713,19.630842,59.114536,64.511627,23.535799,52.0116,34.311611,51.688278,,27.764111,31.996469,24.39299,,23.626022,,45.726376,23.693632,60.476551,35.991463,
2014-03-17,18.215664,32.966145000000004,36.843479,37.56105,20.425547,60.11129,67.01894399999999,24.128187,52.907585,34.767578,52.097458,,27.911749,32.557644,25.116001,,24.47806,,45.935932,23.894709,61.398197,36.655636,
2014-03-18,18.339451,33.769188,37.516205,38.161747,20.425547,60.11129,67.07119,23.987146,53.138237,35.063957,53.072552,,27.451471,33.042728000000004,25.288147,,25.546722,,46.492332,23.894709,61.959549,37.740173,
2014-03-19,18.187098,33.903027,37.105572,37.631721,20.619993,60.548462,65.37352,23.451172,52.180149,34.357208,52.66336800000001,,27.051989000000006,32.129635,24.504887,,24.781332,,44.599113,23.425526,60.099522,36.70607800000001,
2014-03-20,18.139488,34.697693,37.481266,37.463879,20.628454,60.906944,66.601067,23.780275,51.798691,34.494003,53.60363,,27.260414,32.47205,25.072962,,24.102589,,45.003765,23.274723,60.325737,37.176891,
2014-03-21,18.187098,34.856621000000004,37.673473,38.311913,21.194885,61.912441,63.127361,23.686249,52.055954,34.494003,54.613533,,27.173571000000006,32.034519,24.831961,,24.521385,,45.278362,23.291475,60.099522,36.378208,
2014-03-24,18.091883,35.266506,37.953053,38.603432,20.755264,62.06981700000001,64.511627,24.222221,52.41967,34.949963000000004,54.43071,,27.051989000000006,31.910872,24.961071,,24.521385,,45.979294,23.375259,59.789509,36.210056,
2014-03-25,18.158531,35.701485,38.652012,38.87727,20.755264,61.868732,65.347404,24.457294,52.67694100000001,35.086761,54.543888,,27.095409000000004,31.901361,25.357002,,25.532282,,46.940357,23.760656,60.04924000000001,37.033966,
2014-03-26,18.234707,35.56765,39.01022,38.780106,20.755264,61.894962,63.649727,24.363266,53.37775799999999,34.904373,54.273994,,27.025936,31.730158000000007,25.348396,,25.532282,,47.04874,23.760656,59.680592,38.580906,
2014-03-27,18.329929,37.215538,39.534431,38.974449,20.281822,58.537464,63.806435,24.476105,54.069706,35.49712800000001,54.79636,,27.329887,31.825272,25.65826,,25.604486,,47.66296,23.978493,59.948711,38.782677,
2014-03-28,18.682247,37.533398,39.927593,39.68998300000001,20.281822,59.91893,64.250435,24.795803,54.229385,35.816307,54.92696,,27.833586,32.215237,25.503326,,25.43119,,47.988132,23.978493,60.535198,39.547737,
2014-03-31,18.8346,37.67561,39.796543,39.742985,22.099493,58.27516600000001,64.172089,24.852222,54.56649,35.679516,55.67567800000001,,28.050692,32.424492,25.86483,,26.658705,,47.843609,24.112543,60.912243,40.926533,
2014-04-01,19.025042000000006,37.76762,40.119801,40.060989,22.158676,59.577934,64.511627,25.190731,55.258442,35.747913,55.67567800000001,,27.972538,33.071265999999994,26.252163,,26.846441,,48.537308,24.414158,62.085239,42.002651,
2014-04-02,19.025042000000006,38.679394,40.154747,40.167007,22.744005,58.948402,65.295158,25.237749,55.267315,35.611118,56.006527,,28.154913,33.280521,26.269379,,26.600939,,48.139881,24.46443,62.303089,42.170807,
2014-04-03,19.053606,38.210957,39.543167,40.078667,22.82024,58.362595,64.11985,24.852222,55.302803,35.42873400000001,55.42320600000001,,28.19833,32.9286,26.045586,,26.239906,,47.894192,24.414158,61.78361500000001,42.7509,
2014-04-04,18.967907,38.604111,39.499485,39.742985,22.82024,58.04783199999999,63.127361,24.814608,55.285057,35.49712800000001,56.050045,,28.484915,32.709831,25.675472,,26.326551,,47.207718,24.36389,61.674702,42.961079,
2014-04-07,18.71081,39.641365,39.814014,39.86665,22.701645000000006,56.071812,61.952061,24.842817,55.205212,35.633923,55.94558000000001,,28.623867,32.966644,25.83901,,25.76334,,47.619602,24.31362,61.708206,43.515965,
2014-04-08,19.044083,39.557709,40.766335,40.352516,22.701645000000006,57.086052,62.500523,25.059086,56.118938,36.089886,56.363464,,28.632555,33.375637,26.105835,,25.907755,,48.356663,24.581724,61.900909,44.768642,
2014-04-09,19.453529,39.440605,40.958542,40.900196,22.701645000000006,57.357098,63.127361,25.463421,56.881863,36.295078,56.450523,,28.736767,33.746578,26.424305,,26.138819,,49.288815,24.833069,62.12714,44.213768,
2014-04-10,19.015516,39.248207,40.941071,40.988541,23.11672,57.086052,61.090149,24.842817,56.243141,35.930298,55.44931800000001,,29.066774,33.299541,25.976723,,25.821102,,48.4506,24.631994,61.549026,43.47393,
2014-04-11,18.891727,39.641365,40.713905,40.538025,23.11672,57.304642,60.672272,25.068493,56.31411,35.79351,55.501564,,28.736767,33.375637,25.99394,,26.081051,,48.038708,24.615234,61.775234,43.776588,
2014-04-14,18.815554,39.524258,40.923595,40.529194,23.260721,57.71558,58.661182,25.143717,56.367336,35.975895,55.867222,,29.032038,33.556351,25.632435,,25.257891,,47.706306,24.615234,61.716579,44.1381,
2014-04-15,18.339451,38.428448,40.277073,39.522148,23.260721,58.432545,56.859028,24.814608,55.861687,35.907501,55.37096800000001,,28.45887,33.537334,25.52915,,24.550268,,47.547337,24.749289,61.481979,42.893826,
2014-04-16,18.796511,38.988899,40.923595,40.007996,22.659292,58.983383,59.26189,24.767593,56.69556800000001,36.02149199999999,56.19805899999999,,28.684654,34.193611,25.434467,,25.084599,,47.944771,24.833069,63.358799,43.389847,
2014-04-17,18.663202,39.733379,40.81876,40.131668,22.659292,59.446785,61.19463,25.106102,56.500404,36.02149199999999,56.459236,,28.945192,34.307758,25.727116,,26.44208,,48.602345,24.983879,63.769333,44.255795,
2014-04-21,18.567982,39.557709,40.495487,39.875488,22.659292,59.368095,60.959557,24.965059,56.633472,36.112686,55.806274,,28.962564,34.469452000000004,25.71851,,25.532282,,48.530087,24.782801,63.836372,43.852261,
2014-04-22,18.758423,39.440605,40.119801,39.654648,22.69318,61.143024,61.090149,24.871029,56.642345,35.930298,55.510265,,28.893087,34.336292,25.873438,,25.301222,,48.371109,24.866583,63.68555500000001,43.465515,
2014-04-23,18.920298000000006,39.38205,39.796543,39.274788,22.69318,61.26543,59.94095600000001,24.748791,56.198784,35.725113,55.153316,,29.110197,33.870228000000004,25.821796,,25.286776,,48.060387,24.64875,63.450966,43.011524,
2014-04-24,19.167868,39.708286,40.119801,39.265965,22.599998,61.64139599999999,60.437195,24.88043,56.296364,35.770706,55.34485600000001,,29.249151,33.651466,25.847620000000006,,24.622475,,48.219368,24.749289,63.4342,43.204895,
2014-04-25,18.910774,39.072548,39.6917,38.921444,22.371286,61.44029200000001,59.079063,24.767593,55.338287,35.588322,54.918247,,29.223095,33.518303,25.606615,,23.929289,,47.93754600000001,24.146055,62.88121,42.717281,
2014-04-28,18.796511,39.298401,39.65674600000001,38.515087,22.023991,60.522232,58.060459,24.814608,55.755222,35.54272800000001,54.77895,,29.448895,33.356602,25.65826,,25.084599,,48.284389,24.59848,62.83092900000001,43.574814,
2014-04-29,19.044083,39.524258,39.918854,39.00978900000001,22.540712,61.046848,58.504459,24.88043,55.985882,35.953094,55.78015500000001,,29.518368,33.860714,25.950903,,25.026834,,48.421688,24.732531,63.29175600000001,43.549587,
2014-04-30,18.958384,39.348595,40.215916,38.727104,22.540712,61.466522,60.567791,24.805204,55.489094,36.249474,55.61474200000001,,30.022062,34.184104999999995,26.097229,,25.041271,,48.457817,24.531452,63.777729,44.735016,
2014-05-01,19.015516,39.198021,40.556648,38.78894,22.989653,61.59766800000001,60.698376,24.833416,55.764099,36.295078,56.093586,,30.108902,34.269707000000004,26.062803,,25.041271,,48.595112,24.548212,63.769333,45.004044,
2014-05-02,19.158346,40.553135,40.626541,38.974449,22.718645,61.56270600000001,59.732014,24.946249,55.613289,36.112686,56.215466000000006,,29.920166,34.250687,25.86483,19.675814000000006,24.65136,,48.9781,24.749289,63.962036,45.390781,19.291636
2014-05-05,19.291655,40.252003,40.233379,38.621105,22.95878,61.894962,60.28049100000001,24.805204,55.497963,36.067093,56.215466000000006,,29.763605,34.317268,25.615223,20.137648,24.795771,,48.255489,24.699018,63.652046,45.424412,19.796715
2014-05-06,19.063126,40.728806,39.918854,38.629932,22.95878,61.982388,59.183533,24.871029,55.666523,35.998688,56.868423,,29.685329,34.146061,25.494722,19.914694,25.272331,,48.544529,24.715776,62.914722,45.701855,19.656206
2014-05-07,19.148825,41.147049,40.312008,38.506256,23.05312,60.994381,60.828968,24.673569,55.373764,36.067093,57.521385,,29.728813,34.640652,25.641048,19.954508,26.572052000000006,,49.014225,24.833069,62.822559,46.155838,19.648613
2014-05-08,19.139303,40.778992,40.757603,38.294247,23.05312,60.163738,59.679779,24.588938,55.666523,36.20388,57.347263,,29.911469,34.878433,25.382826,20.065985,26.615377,,49.679016,24.916849,61.079815,46.48373,19.671394
2014-05-09,19.082169,40.603333,40.670227,38.241249,23.233225,60.259926,57.877636,25.435211,55.560062,36.249474,57.347263,,30.102819,35.125744,25.150431,20.018208,26.427641,,49.440559,24.64875,60.820072,46.399643,19.603039000000006
2014-05-12,18.958384,41.205601,41.238125,39.098118,22.890171,60.574688,56.885139,26.337902000000003,56.31411,36.54586,57.939285,,30.72036,35.477661,25.477505,20.273012,26.759789,,50.076454,24.715776,61.155224,46.811615,19.375185
2014-05-13,18.948862,41.071758,41.797283,39.265965,22.907326,61.580189,56.049366000000006,26.497751,56.926216,36.52306,58.304935,,30.068031,35.344501,25.348396,20.296904,27.135269,,50.322144,24.682261,61.121716000000006,46.92090200000001,19.709372
2014-05-14,18.910774,41.55693400000001,41.543919,39.645805,22.907326,61.938671,56.650078,26.366108,57.272186,36.728245,58.226578,,30.33766,35.610821,25.374218,20.296904,27.496302000000004,,51.02306,24.665506,61.993080000000006,46.84523400000001,19.747347
2014-05-15,18.377537,40.988113,41.22065,39.522148,22.907326,62.12228399999999,54.11663100000001,26.262678,56.96170400000001,36.431862,57.408207,,30.155005,35.068668,25.167641,20.209312,27.178593,,49.953602,24.631994,61.683075,45.659821,19.526325
2014-05-16,18.396585,41.222336,41.412861,39.822479,22.898752,62.454529,52.575661,27.447458,57.68026700000001,36.819435,58.078575,,30.207186,35.620327,25.184858,20.177465,27.438534000000004,,50.170391,24.900095,62.889572,45.735477,19.435946
2014-05-19,18.434673,40.871014,41.29929,39.698814,22.898752,62.708096,52.02718400000001,27.42865,57.8843,37.138615,58.035049,,30.155005,35.658371,25.253716,19.827105,28.160603,,50.575054,24.883337,62.85606,45.785919,18.456171
2014-05-20,18.282322,39.992695,40.451797,39.530979,22.812983,62.253437,54.560635,27.391039000000006,57.30768199999999,36.682652,57.826099,,30.007143,35.83908800000001,25.141821,19.42897,28.434990000000006,,49.989742,24.799559,61.33955,45.247856,17.780207
2014-05-21,18.348974,40.176716,40.801281,39.981491,22.504236,62.087315,55.735947,27.485069,57.662525,36.910637,57.939285,,30.076733,35.373032,25.408651000000006,19.548412,28.752695000000006,,50.546146,24.849827,62.42039499999999,46.525753,18.319462
2014-05-22,18.567982,40.335655,41.010963,40.423176,22.838713,62.078564,55.709839,27.654327,57.89318100000001,36.910637,58.278831,,30.320257,35.54423900000001,26.045586,19.986357,28.478315,,50.965252,25.151443,61.741737,47.795254,18.46377
2014-05-23,18.691767,40.009415,41.072121,40.46735,22.838713,61.84249499999999,57.12020500000001,27.908209000000006,57.724621,36.751045,58.252697,,30.520309,35.49667700000001,25.968119,19.962467,28.78158,,51.03752100000001,25.184956,61.733337,47.69437,18.47896
2014-05-27,18.510849,39.38205,40.713905,40.273006,22.838713,62.46328000000001,58.452232,27.231188,57.156868,36.659847,58.322353,,30.311556,35.192318,25.976723,20.710964,28.175039,,49.816319,25.38603,61.582535,47.164711,19.223284
2014-05-28,18.539415,39.858845,41.211918,40.546856,22.838713,62.192234,59.026825,27.287609000000003,57.80446600000001,36.54586,58.226578,,30.241985,35.201828000000006,25.83901,20.591524,28.232805,,49.845226,25.50333,61.83388100000001,47.643921,18.691624
2014-05-29,18.948862,39.733379,41.456551,40.511517,22.838713,59.30689200000001,58.47834,27.005518,58.09721,36.796642,58.41811800000001,,30.207186,34.71674,26.071409,21.029469,28.463867,,50.23542800000001,25.520084,61.984715,48.678024,19.41316
2014-05-30,18.901253,38.888523,40.949814,40.511517,23.121727,58.004112,59.418598,26.770441,57.334293,36.52306,57.651974,,30.398546000000003,34.288727,25.830406,21.61871,27.987303000000004,,48.884159,25.319006,61.549026,48.181992,19.587851
2014-06-02,19.053606,38.478642,40.827496,40.829536,22.761524,57.26966899999999,60.567791,27.391039000000006,57.369778,36.363468,57.913162,,30.355045,34.517006,25.727116,21.093967000000006,28.189487,,48.667374,25.419546,63.442558,47.761627,19.937223
2014-06-03,19.139303,38.721218,41.12455,41.21822,23.118378,57.138512,60.071552,27.5697,57.47623100000001,36.52306,58.113396,,30.232296,35.068668,25.83901,20.639297,28.521635,,48.400021,25.50333,64.59043100000001,47.727997,19.806389000000006
2014-06-04,19.348789,38.403358,41.028442,40.847198,23.118378,58.362595,60.855095,27.438057,57.431873,36.249474,57.86091999999999,,29.828962,34.830875,26.071409,20.503931,28.593847,,48.226589,25.38603,64.288826,47.47578,19.492229
2014-06-05,19.701103,38.704491,41.115803,41.165207,23.118378,60.819511,63.10125,28.105675,57.573814,36.637054,58.46165500000001,,30.074476,35.17329,26.536201,21.132986,28.694937,,48.985317,25.587112,64.41449,49.132004,19.739449
2014-06-06,19.815367,40.00105300000001,41.31675,40.97971,23.564451,61.56270600000001,63.806435,28.510002000000004,58.008499,36.728245,59.12331800000001,,30.170919,35.629845,26.871885,21.204647,29.070398,,49.809086,25.587112,65.00936899999999,49.703697,20.036114
2014-06-09,20.339081,41.197231,41.063389,41.350723,23.289949,60.3736,63.85866899999999,28.622839000000006,57.902042,36.659847,58.957897,,30.319983,35.553757,26.716951,20.583559,29.157055,,49.635674,25.737917000000003,64.917183,49.796181,18.940744
2014-06-10,20.329559,41.364532,41.037174,41.642231,23.547291,60.557209,63.728069,28.547615000000004,58.24802800000001,36.842236,58.975304,,30.284904,35.2589,26.691132,20.217278,29.258148,,50.054775,25.905483,65.361275,50.44355,18.499552
2014-06-11,20.177208,41.598759,40.591599,41.350723,23.959047,61.44029200000001,62.735596,28.350149,58.026245,36.887833,58.9492,,30.162155,35.17329,26.493162,19.898771,29.489204,,49.736832,25.771431,65.160187,47.820477,18.332205
2014-06-12,20.272425,41.264156,40.373173,41.333061,24.147774,61.282909,62.343826,28.434776,57.662525,36.61425,58.931774,,30.188461,35.0877,26.269379,19.907526,29.113735,,49.801853,25.737917000000003,64.28041800000001,48.013851,18.606045
2014-06-13,20.091509,41.523468,40.023701,41.845409,24.147774,61.553959,61.116276,27.983435,57.014931,36.728245,58.61835500000001,,30.249826,35.078182,26.269379,20.432270000000006,29.315912,,50.163166,25.721163,65.068016,47.711185,18.917923
2014-06-16,19.348789,41.280884,39.822746,41.730576,24.147774,60.76704399999999,60.985676,27.710745000000006,57.121384,36.52306,58.574825,,30.284904,34.764301,25.976723,19.333416,28.925995,,49.599533,25.737917000000003,65.470184,46.130619,17.538063
2014-06-17,19.424967,40.929565,39.377163,41.730576,23.787487,58.95715,61.246853,28.06806,57.254452,36.568657,58.409409,,30.232296,34.393359999999994,26.21773,19.078611,28.940435,,49.606762,25.938999,65.63775600000001,46.609833,17.297689000000002
2014-06-18,20.034374,41.80787700000001,40.084858,41.93375,23.950476,59.228199,62.84006899999999,28.190296000000004,57.431873,36.956226,59.31485,,30.504116,34.71674,26.484558000000003,19.325457,29.662502000000003,,50.408859,26.140074,65.084778,47.551449,17.632389
2014-06-19,20.043894,41.372898,40.338226,41.562737,23.950476,58.721085,63.127361,27.720144,57.23670600000001,36.796642,59.253899,,30.986351000000006,34.53603,26.424305,18.975098000000006,29.417002,,50.170391,26.240612,64.959106,47.332859,17.655207
2014-06-20,20.653309,41.456547,40.189697,41.500893,24.233557,58.965897,62.91841899999999,27.776564,56.42944,36.910637,59.323547,,30.951277,34.555054,26.02837,18.998983,29.301474,,50.690662,25.972509,65.612633,47.1563,17.594357000000006
2014-06-23,21.376982,41.406361,40.346966,40.997372,24.001938,58.869717,61.821457,27.626114,56.704441,36.887833,59.16684,,31.12664,34.697723,26.097229,18.807878,29.590294,,50.452206,25.938999,65.45343000000001,47.660744,16.885405
2014-06-24,21.005621,41.213963,40.574123,40.847198,23.993366,57.418297,59.862598,27.785969,57.31655500000001,36.887833,58.975304,,30.85483,34.945026,25.804585,18.791954,30.167946,,50.004196,25.888727,64.598816,46.912495,16.152120999999998
2014-06-25,21.167501,41.105614,40.64233400000001,41.159531,24.087723,57.278408,59.05295200000001,27.980171,57.263325,37.059338,59.053913,,30.793457,35.430782,25.777674,18.553074,29.914316,,50.166794,26.022779,65.559998,47.684746,16.635906
2014-06-26,21.024668,41.190933,40.624619,41.58136,23.916162,57.086052,59.732014,27.640789,57.53833,37.03616,58.730743,,31.082802,35.603233,25.378426,18.099201,29.653429,,50.378246,26.156828,65.662231,47.240536,16.643508999999998
2014-06-27,20.938967,41.045898,40.358864,41.689053,23.821795,57.156002,58.922348,27.904755,57.635914,37.012985,58.931637,,31.047729,35.70863,25.395784,18.162901,29.769381,,50.480339,26.324394,66.139404,47.693287,16.651117000000006
2014-06-30,21.110367,40.764351,40.190556,41.617256,24.070568,58.948402,58.765652,28.036737,57.68026700000001,36.804398,59.228607,,31.188023,35.287064,25.4739,17.398483,29.320086,,50.101166,26.475203000000004,65.790031,47.462635,15.860022
2014-07-01,21.243673,40.849663,40.341141,41.91343300000001,23.80464,57.173485,60.176018000000006,28.413822,58.141567,37.03616,59.577991,,31.512432,35.47868300000001,25.508614,18.306229,29.175142,,50.502209,26.961140000000004,66.34389499999999,46.514408,15.974119
2014-07-02,21.491245000000006,40.371895,40.518314,42.48784600000001,24.110645,58.135265,60.828968,28.941759,58.354473,37.175224,59.927364,,31.749296,35.430782,25.20484,18.712328,29.957798,,50.52409,27.028166,66.940361,46.369183,17.061882
2014-07-03,21.624556,40.815536,40.8195,42.909668,24.316936,58.616161,61.246853,28.809772,58.505287,37.453335,60.39902900000001,,32.170403,36.043972,25.065966,18.760101,29.986784000000004,,50.560547,27.212486,67.102257,46.950085,17.061882
2014-07-07,21.557901,40.866722,40.527176,43.026333,24.230984,59.149509,60.59390300000001,28.970036,57.831085,37.43016400000001,60.102051,,32.459915,36.216423,25.291632,18.728254,29.885323,,50.24700900000001,27.313025,67.32380699999999,47.693287,17.373758
2014-07-08,21.567419,40.738754,40.633472,42.784012,24.16222,59.324375,57.851509,28.215853000000006,57.502842,37.47652100000001,60.014706,,32.451141,36.063137,25.152761,19.122406,29.899822,,50.597,27.195728000000006,67.068176,47.727455,17.163813
2014-07-09,22.319668,41.344498,41.351002,42.631435,23.792612,60.21621700000001,57.015736,28.366692,57.68026700000001,37.685112,60.61738199999999,,32.635372,36.13979000000001,25.178802,19.596184,30.378099,,50.808472,27.245998,67.92028,48.257103,17.411791
2014-07-10,22.357756,41.446888,41.271278,42.371166,23.964521,59.621662,56.676197,27.980171,57.254452,37.406986,60.224339,,32.354637,35.756535,24.95314,19.763401,29.841852000000006,,50.130333,27.413565,68.048096,47.650578,17.404184
2014-07-11,22.633894,41.634579,41.342144,42.559639,23.818398,59.06208,56.650078,27.706781,56.739925,37.291107,60.337887,,32.13531500000001,35.74695999999999,25.291632,19.827105,29.79837,,50.458458,27.329781,67.962891,48.128956,17.601961
2014-07-14,22.148268,42.487747,41.297859,43.044296,23.818398,59.376831,57.43362800000001,27.669073,57.085899,37.383808,60.96677,,32.16164000000001,35.622402,25.369747,19.978394,29.566473,,50.662636,27.530859000000003,68.891655,48.93196500000001,17.655207
2014-07-15,21.472202,42.419491,41.120689,43.053268,23.62929,60.321129000000006,57.17244300000001,27.744490000000006,57.050415,37.221577,61.027908,,31.810711,35.277485,25.378426,20.336718,29.291101,,50.436584,27.463833,68.661591,49.025936,17.967085
