date,Brazil,Australia,Canada,Chile,China,Colombia,EMU,Indonesia,India,Japan,Korea,Malaysia,Mexico,Norway,New Zealand,Philippines,Poland,Russia,South Africa,Singapore,Sweden,Switzerland,Taiwan,Thailand,Turkey,UK,USA
20170901,0.090470,0.024500,0.019250,0.033200,0.038650,0.055000,0.001660,0.069250,0.061250,0.000600,0.018050,0.037250,0.069350,0.014250,0.026375,0.033000,0.023150,0.081200,0.070550,0.017425,0.004075,-0.002675,0.009075,0.018100,0.116300,0.007980,0.017900
20170904,0.090850,0.024163,0.019250,0.033200,0.039200,0.055000,0.001550,0.069250,0.061350,0.000600,0.018250,0.037250,0.069350,0.014125,0.026125,0.032875,0.023000,0.080900,0.070550,0.017163,0.004025,-0.002725,0.009050,0.017900,0.116300,0.007940,0.017900
20170905,0.090770,0.024638,0.019090,0.032900,0.039150,0.055000,0.001280,0.069250,0.061250,0.000625,0.018225,0.037150,0.069250,0.013950,0.026150,0.032875,0.022550,0.080900,0.070050,0.017238,0.003950,-0.002875,0.009000,0.017800,0.117000,0.007620,0.017145
20170906,0.089690,0.024088,0.020020,0.033400,0.038750,0.055000,0.001430,0.069250,0.061150,0.000575,0.018075,0.037050,0.068850,0.013725,0.025525,0.032875,0.022275,0.080800,0.070050,0.016663,0.003925,-0.002875,0.008800,0.017650,0.117200,0.007520,0.017585
20170907,0.088380,0.024500,0.020290,0.033400,0.038250,0.055000,0.001290,0.069250,0.061250,0.000600,0.017975,0.037100,0.067750,0.013750,0.025750,0.032875,0.022050,0.080000,0.069950,0.016400,0.003575,-0.003000,0.008850,0.017450,0.117100,0.007230,0.017245
20170908,0.088380,0.024150,0.020520,0.033500,0.037700,0.055000,0.001440,0.069250,0.061250,0.000575,0.017700,0.036800,0.067450,0.013575,0.025600,0.032875,0.022025,0.079400,0.070100,0.016013,0.003350,-0.003025,0.008600,0.017000,0.116500,0.007600,0.017215
20170911,0.088040,0.024300,0.020855,0.033400,0.038000,0.055000,0.001510,0.069250,0.061350,0.000625,0.017800,0.036800,0.067350,0.013400,0.025800,0.032875,0.022075,0.079400,0.070250,0.016463,0.003300,-0.002925,0.008750,0.017000,0.115100,0.008070,0.017805
20170912,0.088760,0.024488,0.021110,0.033900,0.037850,0.055000,0.001870,0.069250,0.061550,0.000850,0.017675,0.036800,0.067750,0.013725,0.025775,0.032875,0.022400,0.079400,0.070300,0.016850,0.003750,-0.002625,0.008900,0.017450,0.115500,0.009020,0.018135
20170913,0.089160,0.024750,0.021340,0.034100,0.038050,0.055000,0.001870,0.069250,0.061850,0.000825,0.017600,0.036800,0.067825,0.013875,0.026050,0.032875,0.022475,0.079800,0.070300,0.016788,0.003800,-0.002400,0.008900,0.017850,0.115100,0.008920,0.018435
20170914,0.089060,0.025350,0.021370,0.034200,0.037650,0.055000,0.001980,0.069250,0.061850,0.000875,0.017675,0.036800,0.067900,0.014000,0.026425,0.032875,0.022575,0.079800,0.070200,0.017013,0.004000,-0.002375,0.008925,0.017900,0.114700,0.009750,0.018725
20170915,0.088180,0.025688,0.021520,0.034300,0.037700,0.055000,0.002240,0.060250,0.062150,0.000750,0.017650,0.036800,0.067950,0.014175,0.026800,0.032875,0.022650,0.079800,0.070150,0.017325,0.004350,-0.002050,0.008925,0.017800,0.114700,0.010680,0.018855
20170918,0.088640,0.026250,0.021380,0.034300,0.037650,0.055000,0.002360,0.060250,0.062150,0.000750,0.017750,0.036900,0.068000,0.014300,0.027275,0.032875,0.022900,0.079700,0.070300,0.017463,0.004575,-0.001925,0.009100,0.017850,0.114900,0.010650,0.019075
20170919,0.088260,0.026438,0.021285,0.034300,0.037550,0.055000,0.002280,0.060250,0.062050,0.000825,0.018125,0.036900,0.067750,0.014375,0.027625,0.032875,0.023500,0.079500,0.070500,0.017750,0.004400,-0.001950,0.009175,0.017700,0.114700,0.010750,0.019115
20170920,0.087670,0.026475,0.021400,0.034100,0.037550,0.055000,0.002170,0.069250,0.061750,0.000850,0.018025,0.037250,0.068050,0.014350,0.027850,0.032875,0.023475,0.079500,0.070450,0.017575,0.004350,-0.001975,0.009200,0.017600,0.114900,0.010700,0.019660
20170921,0.086970,0.026388,0.021500,0.034200,0.037850,0.055000,0.002390,0.069250,0.062450,0.000850,0.018100,0.037450,0.067250,0.014750,0.028000,0.032875,0.023950,0.079800,0.071350,0.018050,0.004600,-0.001875,0.009400,0.017650,0.115800,0.011040,0.019655
20170922,0.086090,0.026113,0.021520,0.034100,0.037750,0.055000,0.002430,0.069250,0.062750,0.000875,0.018075,0.037450,0.066750,0.014725,0.027500,0.032875,0.023800,0.079800,0.071600,0.017963,0.004650,-0.001875,0.009175,0.017600,0.116200,0.010970,0.019555
20170925,0.086270,0.026063,0.021550,0.034300,0.037500,0.055000,0.002090,0.058500,0.062450,0.000875,0.018200,0.037400,0.066900,0.014625,0.027200,0.033000,0.023400,0.079700,0.071600,0.017763,0.004500,-0.002175,0.009150,0.017200,0.116800,0.010760,0.019195
20170926,0.087290,0.025713,0.021630,0.034600,0.037600,0.055000,0.002160,0.058500,0.063050,0.000875,0.018650,0.037650,0.066850,0.014550,0.026825,0.033000,0.023600,0.079700,0.072150,0.017800,0.004600,-0.002125,0.008950,0.017500,0.116600,0.010760,0.019360
20170927,0.086480,0.025813,0.021530,0.034900,0.037950,0.055000,0.002400,0.058500,0.062950,0.001000,0.019325,0.037700,0.067650,0.014875,0.027100,0.033000,0.024000,0.079700,0.072850,0.018425,0.004875,-0.001950,0.009275,0.018200,0.117300,0.011110,0.019865
20170928,0.087310,0.026275,0.021250,0.034900,0.038000,0.055000,0.002560,0.058500,0.062550,0.001150,0.019475,0.038000,0.068100,0.014925,0.027375,0.033000,0.024200,0.079700,0.072700,0.019000,0.004925,-0.001900,0.009450,0.018700,0.117100,0.011100,0.019725
20170929,0.087260,0.025975,0.021210,0.035300,0.038000,0.055000,0.002470,0.059000,0.062450,0.001100,0.019275,0.037900,0.068050,0.014900,0.027475,0.033125,0.024550,0.079800,0.072400,0.018565,0.004575,-0.001950,0.009325,0.018450,0.117100,0.010940,0.020000
20171002,0.086800,0.025975,0.021440,0.035600,0.038000,0.055000,0.002410,0.059000,0.062450,0.001175,0.019275,0.037800,0.068150,0.014750,0.027600,0.033125,0.024525,0.079700,0.072750,0.019075,0.004675,-0.001950,0.009700,0.018750,0.117500,0.010770,0.020125
20171003,0.086730,0.026038,0.021280,0.035500,0.038000,0.055000,0.002460,0.059250,0.062350,0.001150,0.019275,0.038100,0.068450,0.014900,0.027525,0.033500,0.024750,0.079700,0.073000,0.018850,0.004775,-0.001775,0.009725,0.018800,0.118400,0.010940,0.020025
20171004,0.087260,0.025800,0.021360,0.035700,0.038000,0.055000,0.002410,0.059250,0.062850,0.001050,0.019275,0.038100,0.068875,0.014750,0.027450,0.033375,0.024575,0.079700,0.072850,0.018375,0.004750,-0.001850,0.009725,0.018450,0.118700,0.010930,0.020045
20171005,0.087690,0.025500,0.021250,0.035800,0.038000,0.055000,0.002460,0.059250,0.062650,0.001025,0.019275,0.038000,0.069950,0.014875,0.027250,0.033375,0.024500,0.079600,0.073100,0.018225,0.004675,-0.001850,0.009550,0.018450,0.118600,0.010950,0.020265
20171006,0.089030,0.025750,0.021430,0.035800,0.038000,0.055000,0.002500,0.059000,0.062750,0.001100,0.019275,0.038150,0.070050,0.015250,0.027450,0.033500,0.025300,0.079300,0.073550,0.018490,0.005000,-0.001825,0.009650,0.018700,0.119400,0.010670,0.020475
20171009,0.088300,0.025763,0.021430,0.035800,0.038300,0.055000,0.002370,0.059000,0.062850,0.001100,0.019275,0.038150,0.070025,0.015050,0.027475,0.033500,0.025300,0.079300,0.074200,0.018300,0.004850,-0.002000,0.009650,0.018650,0.123400,0.010630,0.020475
20171010,0.089290,0.025863,0.021410,0.035500,0.038350,0.055000,0.002400,0.059000,0.062550,0.001075,0.019675,0.038050,0.070675,0.015175,0.027525,0.033625,0.025100,0.079300,0.073300,0.017888,0.004900,-0.001950,0.009650,0.018500,0.121900,0.010760,0.020275
20171011,0.088540,0.025763,0.021320,0.035100,0.038200,0.055000,0.002510,0.059000,0.062450,0.001100,0.019550,0.038250,0.070200,0.015150,0.027425,0.033750,0.024700,0.079200,0.073600,0.017950,0.005075,-0.001825,0.009825,0.018250,0.121500,0.010860,0.020305
20171012,0.088480,0.025650,0.021310,0.035500,0.038400,0.055000,0.002380,0.059000,0.062250,0.001075,0.019350,0.038200,0.071175,0.015175,0.027200,0.034250,0.024600,0.078750,0.073500,0.017925,0.004600,-0.001850,0.009700,0.018200,0.120900,0.010930,0.020185
20171013,0.088480,0.025550,0.021030,0.035300,0.038300,0.055000,0.002190,0.059000,0.061750,0.001100,0.019450,0.038200,0.072250,0.014975,0.027200,0.034375,0.024150,0.078500,0.072800,0.017988,0.004225,-0.002075,0.009675,0.018200,0.120900,0.010970,0.019875
20171016,0.088560,0.025213,0.021010,0.035200,0.038800,0.055000,0.001940,0.059000,0.061650,0.001075,0.019650,0.038150,0.073075,0.014775,0.026950,0.034375,0.024050,0.078400,0.072850,0.017650,0.004075,-0.002200,0.009525,0.018350,0.120800,0.010870,0.020385
20171017,0.089150,0.025275,0.020950,0.035150,0.039150,0.055000,0.001910,0.059000,0.062050,0.001100,0.019725,0.038250,0.072100,0.014700,0.027000,0.034250,0.024200,0.078400,0.073800,0.018013,0.004000,-0.002250,0.009600,0.018750,0.121600,0.010470,0.020445
20171018,0.088350,0.024975,0.021170,0.035150,0.038950,0.055000,0.002090,0.059000,0.062250,0.001075,0.019675,0.038250,0.071150,0.014750,0.027100,0.034700,0.024475,0.078600,0.074100,0.018013,0.004050,-0.002150,0.009625,0.018900,0.122100,0.010720,0.020700
20171019,0.088360,0.025363,0.020920,0.035100,0.038950,0.055000,0.002140,0.059000,0.062250,0.001050,0.020350,0.038250,0.070875,0.014750,0.026800,0.034700,0.024450,0.077700,0.074250,0.018338,0.003875,-0.002175,0.009675,0.019000,0.121400,0.010400,0.020580
20171020,0.087620,0.025525,0.020860,0.035150,0.039000,0.055000,0.002440,0.059000,0.062250,0.001025,0.021000,0.038600,0.071475,0.014925,0.026800,0.034250,0.025050,0.077700,0.074650,0.018800,0.004150,-0.001825,0.009900,0.019050,0.121800,0.010780,0.020965
20171023,0.088090,0.025613,0.020830,0.034850,0.039050,0.055000,0.002290,0.059000,0.062550,0.001025,0.020625,0.038600,0.071300,0.014950,0.026800,0.034375,0.025050,0.078000,0.075100,0.019350,0.004200,-0.001900,0.009925,0.019050,0.123200,0.010610,0.020820
20171024,0.088640,0.025413,0.020985,0.034850,0.039050,0.055000,0.002540,0.059000,0.062450,0.001050,0.020800,0.038700,0.071950,0.015150,0.026675,0.034250,0.025350,0.077750,0.075200,0.019325,0.004350,-0.001700,0.010000,0.019250,0.124200,0.010920,0.021040
20171025,0.088650,0.025088,0.020760,0.035300,0.039700,0.055000,0.002620,0.066000,0.062950,0.001075,0.021175,0.039000,0.072150,0.015275,0.026675,0.034375,0.025625,0.077900,0.077750,0.020075,0.004600,-0.001675,0.010500,0.019750,0.124900,0.011390,0.021295
20171026,0.088120,0.024900,0.020690,0.035100,0.039450,0.055000,0.002300,0.058500,0.062750,0.001050,0.021625,0.039000,0.072600,0.015100,0.026775,0.034250,0.025250,0.078100,0.079450,0.019700,0.004200,-0.001825,0.010500,0.019750,0.128400,0.011320,0.021460
20171027,0.091040,0.025025,0.020460,0.035050,0.039800,0.055000,0.002050,0.058500,0.063050,0.001050,0.021425,0.039250,0.072500,0.014950,0.026850,0.034625,0.025300,0.079100,0.078400,0.019725,0.003950,-0.002075,0.010700,0.020150,0.129000,0.011030,0.021160
20171030,0.090170,0.024700,0.020170,0.035050,0.040350,0.055000,0.001960,0.058500,0.063350,0.001050,0.021425,0.039050,0.072650,0.014750,0.026600,0.034875,0.025150,0.078700,0.077750,0.019175,0.003725,-0.002200,0.010650,0.019650,0.128900,0.010910,0.020755
20171031,0.091500,0.024225,0.020100,0.034850,0.039900,0.055000,0.001940,0.058500,0.063050,0.001050,0.021700,0.038800,0.072300,0.014750,0.026200,0.034875,0.025400,0.079000,0.078050,0.018850,0.003650,-0.002275,0.010350,0.019500,0.130000,0.011010,0.020825
20171101,0.091150,0.024575,0.020370,0.034850,0.039650,0.055000,0.002000,0.058500,0.063050,0.001050,0.021450,0.038750,0.072750,0.014650,0.026400,0.034875,0.025400,0.078900,0.077500,0.018950,0.003700,-0.002200,0.010450,0.019350,0.131600,0.011320,0.020930
20171102,0.092150,0.024275,0.020185,0.034450,0.039650,0.055000,0.001950,0.056500,0.062750,0.001050,0.021275,0.038450,0.072750,0.014575,0.026200,0.034750,0.025500,0.079400,0.077850,0.018800,0.003700,-0.002225,0.010350,0.019150,0.133000,0.010440,0.020755
20171103,0.092150,0.023613,0.020360,0.034700,0.039850,0.055000,0.001960,0.056500,0.062750,0.001050,0.021400,0.038400,0.072750,0.014375,0.026125,0.034750,0.025425,0.079600,0.079650,0.018850,0.003675,-0.002250,0.010250,0.019100,0.135000,0.010440,0.020780
20171106,0.093410,0.023713,0.020050,0.034500,0.039700,0.055000,0.001820,0.056500,0.062850,0.001000,0.021550,0.038400,0.072150,0.014225,0.026075,0.034750,0.025200,0.079650,0.079400,0.018650,0.003525,-0.002325,0.010250,0.019000,0.134600,0.010370,0.020585
20171107,0.092260,0.023850,0.019695,0.034650,0.039700,0.055000,0.001790,0.056500,0.063450,0.000875,0.021325,0.038400,0.072350,0.014200,0.026425,0.034750,0.025000,0.079300,0.078550,0.018688,0.003575,-0.002375,0.010100,0.019450,0.135700,0.010280,0.020605
20171108,0.092730,0.023813,0.019790,0.035050,0.039750,0.055000,0.001740,0.056500,0.063350,0.000850,0.021350,0.038400,0.072700,0.014025,0.026350,0.034750,0.024700,0.079400,0.079300,0.018650,0.003550,-0.002500,0.010100,0.019300,0.134700,0.010230,0.020690
20171109,0.091820,0.023925,0.020150,0.035050,0.039800,0.055000,0.002040,0.056500,0.063350,0.000875,0.021375,0.039850,0.072350,0.014400,0.026975,0.034750,0.024850,0.079500,0.079850,0.018700,0.003850,-0.002150,0.010125,0.019300,0.133300,0.010580,0.020705
20171110,0.092090,0.023988,0.020420,0.035100,0.040050,0.055000,0.002160,0.056500,0.063750,0.000900,0.021475,0.040350,0.072950,0.014500,0.027050,0.034375,0.024550,0.079600,0.080250,0.019063,0.003950,-0.002125,0.010200,0.019550,0.132900,0.011080,0.021200
20171113,0.093510,0.024063,0.020420,0.034800,0.040500,0.055000,0.002210,0.056500,0.064100,0.000900,0.021650,0.040200,0.073050,0.014500,0.027125,0.034375,0.025275,0.079500,0.081150,0.019225,0.003975,-0.002150,0.010250,0.019650,0.133400,0.011000,0.021370
20171114,0.093560,0.024488,0.020430,0.035050,0.040400,0.055000,0.002100,0.056500,0.064850,0.000975,0.021900,0.039850,0.073615,0.014475,0.027100,0.034875,0.025475,0.079600,0.081100,0.019500,0.003625,-0.002200,0.010375,0.020050,0.133700,0.010800,0.021225
20171115,0.094640,0.023838,0.020070,0.035300,0.040050,0.055000,0.002000,0.056500,0.064350,0.000975,0.021550,0.039650,0.073900,0.014225,0.026700,0.034750,0.025200,0.079600,0.080400,0.019000,0.003475,-0.002275,0.010175,0.019600,0.133500,0.010660,0.020915
20171116,0.094680,0.023850,0.020450,0.035500,0.039750,0.055000,0.002040,0.056500,0.064950,0.000950,0.021700,0.039850,0.073450,0.014275,0.026575,0.034875,0.025250,0.079400,0.079700,0.018925,0.003500,-0.002275,0.010125,0.019850,0.132800,0.010810,0.021280
20171117,0.093600,0.023700,0.020240,0.035700,0.039800,0.055000,0.001990,0.056500,0.065050,0.000975,0.021550,0.040050,0.072775,0.014150,0.026450,0.034875,0.025350,0.078750,0.079900,0.018750,0.003425,-0.002250,0.010075,0.019700,0.134100,0.010820,0.021175
20171120,0.092596,0.023563,0.020420,0.035800,0.039750,0.055000,0.002010,0.056500,0.064200,0.000975,0.021325,0.039850,0.072775,0.013900,0.026325,0.035000,0.025500,0.078900,0.080500,0.018325,0.003375,-0.002275,0.009800,0.019700,0.137600,0.010790,0.021505
20171121,0.092620,0.023700,0.020080,0.036000,0.039650,0.055000,0.001950,0.056500,0.064625,0.000975,0.021400,0.039500,0.072400,0.013775,0.026300,0.036125,0.025475,0.078900,0.081100,0.018500,0.003300,-0.002275,0.009725,0.019800,0.139900,0.010720,0.021650
20171122,0.092370,0.023575,0.019900,0.036300,0.040050,0.055000,0.002070,0.056500,0.065025,0.000925,0.021475,0.039400,0.072050,0.013875,0.026100,0.036250,0.025300,0.079000,0.080700,0.018388,0.003375,-0.002175,0.009700,0.020100,0.138000,0.010780,0.021140
20171123,0.091990,0.023438,0.019760,0.036300,0.039900,0.055000,0.002070,0.056500,0.065025,0.000925,0.021175,0.039500,0.072800,0.013850,0.025975,0.036000,0.024900,0.079000,0.080250,0.018188,0.003300,-0.002050,0.009675,0.020050,0.134200,0.010620,0.021140
20171124,0.091680,0.023338,0.019825,0.036300,0.039700,0.055000,0.002140,0.056500,0.065100,0.001025,0.021350,0.039400,0.073200,0.013875,0.026100,0.035900,0.025100,0.078000,0.080400,0.018300,0.003400,-0.002000,0.009600,0.020400,0.134900,0.010690,0.021340
20171127,0.092190,0.023463,0.019670,0.036000,0.039700,0.055000,0.002030,0.056500,0.065100,0.001075,0.021250,0.039650,0.072450,0.013825,0.026250,0.036075,0.025150,0.077700,0.079600,0.018550,0.003375,-0.001925,0.009600,0.020450,0.133100,0.010750,0.021155
20171128,0.091790,0.023200,0.019665,0.036100,0.039900,0.055000,0.002060,0.056500,0.064750,0.001050,0.020950,0.039250,0.072750,0.013700,0.026100,0.035750,0.025000,0.077250,0.079300,0.018475,0.003325,-0.001925,0.009450,0.019900,0.135300,0.010810,0.021335
20171129,0.091790,0.023000,0.019895,0.035650,0.039700,0.055000,0.002310,0.056500,0.064650,0.001000,0.020875,0.039150,0.073325,0.014000,0.025900,0.036075,0.025300,0.077250,0.080100,0.018563,0.003625,-0.001725,0.009400,0.019600,0.135100,0.011520,0.021545
20171130,0.092820,0.023288,0.019960,0.035700,0.039650,0.055000,0.002270,0.056500,0.065150,0.001050,0.020825,0.039150,0.073300,0.013875,0.025850,0.036075,0.025700,0.077400,0.080050,0.018738,0.003600,-0.001750,0.009550,0.019950,0.132800,0.011390,0.021975
20171201,0.092890,0.023550,0.020560,0.035600,0.039700,0.055000,0.001870,0.056500,0.065150,0.001000,0.020900,0.039150,0.073375,0.013750,0.025750,0.035375,0.025700,0.077350,0.080300,0.018750,0.003600,-0.001950,0.009750,0.020050,0.131800,0.010760,0.021750
20171204,0.093060,0.023675,0.020955,0.036000,0.039700,0.055000,0.002040,0.056500,0.065550,0.001050,0.020875,0.039250,0.073700,0.013775,0.025925,0.035750,0.025600,0.077700,0.079750,0.019025,0.003550,-0.001900,0.009725,0.019900,0.130700,0.011170,0.022085
20171205,0.092070,0.024225,0.020970,0.036050,0.039650,0.055000,0.001930,0.056500,0.065450,0.001025,0.021075,0.039250,0.074375,0.013900,0.026225,0.036000,0.025200,0.077250,0.079450,0.018675,0.003475,-0.002000,0.009575,0.019900,0.131200,0.011050,0.022060
20171206,0.092290,0.023488,0.020420,0.036200,0.039650,0.055000,0.001840,0.056500,0.064875,0.001050,0.020875,0.039300,0.074375,0.013900,0.026000,0.037500,0.024900,0.077250,0.079600,0.018400,0.003350,-0.002125,0.009400,0.019600,0.131100,0.010830,0.021755
20171207,0.091470,0.023363,0.020500,0.036650,0.039800,0.055000,0.001920,0.056500,0.064900,0.001025,0.020950,0.039000,0.074250,0.014025,0.026000,0.037500,0.024950,0.077200,0.080250,0.018475,0.003375,-0.002125,0.009500,0.019600,0.131700,0.010960,0.022005
20171208,0.092370,0.023438,0.020570,0.036650,0.040100,0.055000,0.002020,0.056500,0.065175,0.001000,0.020950,0.039050,0.074150,0.014075,0.026025,0.037750,0.024825,0.077250,0.080600,0.018750,0.003325,-0.002025,0.009600,0.019700,0.130600,0.011030,0.022020
20171211,0.092480,0.023713,0.020540,0.036650,0.040500,0.055000,0.001990,0.056500,0.065450,0.000950,0.020900,0.039050,0.075000,0.014025,0.026400,0.037500,0.024650,0.077250,0.080550,0.018800,0.003125,-0.002100,0.009600,0.019700,0.129600,0.010580,0.022195
20171212,0.092700,0.023575,0.020550,0.036800,0.040900,0.055000,0.002150,0.056500,0.065750,0.000975,0.020775,0.039250,0.075000,0.014175,0.026525,0.037500,0.024775,0.077450,0.080850,0.018675,0.003475,-0.001875,0.009600,0.019750,0.130100,0.010680,0.022325
20171213,0.092900,0.023688,0.020340,0.037100,0.040850,0.055000,0.002080,0.056500,0.066450,0.000950,0.020775,0.039350,0.075300,0.014300,0.026450,0.038250,0.024675,0.077500,0.080650,0.018700,0.003450,-0.001825,0.009750,0.019850,0.129100,0.010690,0.021805
20171214,0.093000,0.024200,0.020790,0.036900,0.040550,0.055000,0.002110,0.056500,0.066100,0.000950,0.020875,0.039300,0.076050,0.014750,0.026325,0.037750,0.024425,0.077550,0.080800,0.018525,0.003725,-0.001900,0.009725,0.019750,0.130700,0.010390,0.021870
20171215,0.093530,0.024000,0.020470,0.036850,0.040200,0.055000,0.002090,0.056500,0.066050,0.000925,0.020725,0.039100,0.077875,0.014525,0.026200,0.038000,0.024450,0.076650,0.079450,0.018163,0.003800,-0.001975,0.009800,0.019400,0.131300,0.010300,0.021990
20171218,0.093120,0.024325,0.020780,0.036750,0.040250,0.055000,0.002140,0.056500,0.066350,0.000925,0.020850,0.039000,0.077250,0.014475,0.026350,0.038000,0.024475,0.076400,0.078650,0.018238,0.003800,-0.001950,0.009675,0.019300,0.129900,0.010130,0.022178
20171219,0.093250,0.024725,0.021330,0.036300,0.040500,0.055000,0.002490,0.056500,0.066350,0.000925,0.021000,0.039100,0.078250,0.014575,0.026425,0.037750,0.024975,0.076000,0.075600,0.018250,0.003925,-0.001675,0.009925,0.019200,0.130300,0.010410,0.022650
20171220,0.093450,0.025113,0.021780,0.036400,0.040500,0.055000,0.002850,0.056500,0.066500,0.001050,0.021025,0.039200,0.078600,0.014900,0.026500,0.038000,0.025100,0.075850,0.074350,0.018625,0.004450,-0.001500,0.010100,0.019150,0.129000,0.010730,0.022853
20171221,0.092660,0.025288,0.022310,0.036150,0.040550,0.055000,0.002970,0.056500,0.066700,0.001125,0.021100,0.039200,0.079750,0.014925,0.026800,0.038125,0.025050,0.076000,0.074350,0.018738,0.004650,-0.001425,0.010100,0.019400,0.127900,0.010780,0.022910
20171222,0.091990,0.025588,0.022200,0.036200,0.040250,0.055000,0.003090,0.056500,0.066750,0.001100,0.021350,0.039200,0.079775,0.014975,0.026800,0.037125,0.024975,0.076000,0.074550,0.018750,0.004650,-0.001400,0.009850,0.019050,0.128100,0.010650,0.022973
20171225,0.091990,0.025588,0.022200,0.036200,0.040250,0.055000,0.003090,0.056500,0.066750,0.001100,0.021350,0.039200,0.079775,0.014975,0.026800,0.037125,0.024975,0.076000,0.074550,0.018750,0.004650,-0.001400,0.009625,0.019500,0.128100,0.010650,0.022973
20171226,0.092370,0.025588,0.022200,0.036200,0.040250,0.055000,0.003110,0.056500,0.066600,0.001100,0.021375,0.039200,0.080575,0.014975,0.026800,0.037875,0.024975,0.075900,0.074550,0.018700,0.004650,-0.001400,0.009600,0.019750,0.128100,0.010650,0.022818
20171227,0.091370,0.025525,0.022005,0.036100,0.040400,0.055000,0.002970,0.056500,0.066400,0.001100,0.021550,0.039200,0.079800,0.015125,0.027050,0.036750,0.024975,0.076000,0.073350,0.018550,0.004625,-0.001500,0.009700,0.019650,0.129000,0.010320,0.022525
20171228,0.091270,0.025388,0.022460,0.036100,0.040300,0.055000,0.003120,0.056500,0.067200,0.001175,0.021275,0.039400,0.079350,0.015150,0.026925,0.036750,0.025000,0.075700,0.073000,0.018475,0.004775,-0.001400,0.009650,0.019500,0.128100,0.010420,0.022655
20171229,0.091031,0.025000,0.022465,0.036100,0.040300,0.055000,0.003160,0.056500,0.066550,0.001200,0.021275,0.039400,0.078600,0.015350,0.026925,0.037125,0.025000,0.075900,0.073200,0.018450,0.004975,-0.001425,0.009625,0.019400,0.127900,0.010320,0.022460
20180101,0.091031,0.025000,0.022465,0.036100,0.040300,0.055000,0.003160,0.056500,0.066550,0.001200,0.021275,0.039400,0.078600,0.015350,0.026925,0.037125,0.025000,0.075900,0.073200,0.018450,0.004975,-0.001425,0.009625,0.019400,0.127900,0.010320,0.022460
20180102,0.091070,0.025175,0.022780,0.035900,0.040450,0.055000,0.003140,0.056500,0.067275,0.001200,0.021275,0.039500,0.077500,0.015425,0.026925,0.037125,0.025050,0.075900,0.073200,0.018200,0.005125,-0.001425,0.009325,0.019400,0.128000,0.010840,0.022785
20180103,0.089120,0.025300,0.022350,0.035900,0.040350,0.055000,0.003040,0.056500,0.066900,0.001200,0.021375,0.039450,0.076750,0.015250,0.027050,0.036500,0.024600,0.075900,0.073300,0.018388,0.004900,-0.001500,0.009650,0.019300,0.128900,0.010380,0.022838
20180104,0.088850,0.024975,0.022670,0.035850,0.040250,0.055000,0.003070,0.056500,0.066725,0.001250,0.021575,0.039250,0.076700,0.015150,0.026825,0.036500,0.024375,0.076000,0.073000,0.018425,0.005000,-0.001475,0.009900,0.019200,0.129500,0.010530,0.023155
20180105,0.088840,0.024613,0.023410,0.035900,0.040000,0.055000,0.003040,0.055500,0.066025,0.001300,0.021425,0.039150,0.076550,0.015125,0.026525,0.036875,0.024050,0.076000,0.073300,0.018225,0.004800,-0.001425,0.010100,0.018650,0.130500,0.010720,0.023275
20180108,0.089440,0.024750,0.023390,0.035850,0.039950,0.055000,0.002940,0.055500,0.066150,0.001300,0.021650,0.039250,0.076850,0.015000,0.026550,0.036500,0.024050,0.076000,0.073950,0.018238,0.004675,-0.001350,0.010250,0.019000,0.130500,0.010700,0.023250
20180109,0.089020,0.024950,0.023520,0.036000,0.039900,0.055000,0.003070,0.055500,0.066500,0.001350,0.021850,0.039080,0.077250,0.015200,0.026725,0.037250,0.024400,0.075800,0.073950,0.018375,0.004875,-0.001175,0.010550,0.019300,0.131100,0.010980,0.023635
20180110,0.089340,0.025225,0.022990,0.036150,0.040300,0.055000,0.003240,0.055500,0.067200,0.001475,0.022275,0.039300,0.078175,0.015425,0.027050,0.037250,0.024550,0.075650,0.074750,0.018750,0.005225,-0.001025,0.010825,0.019000,0.132200,0.011130,0.023658
20180111,0.089650,0.025425,0.023130,0.036250,0.040450,0.055000,0.003770,0.055500,0.066500,0.001425,0.021950,0.039400,0.077350,0.015675,0.027150,0.037250,0.024500,0.075700,0.074300,0.018250,0.005700,-0.000675,0.010800,0.018450,0.133000,0.011470,0.023605
20180112,0.089280,0.025450,0.023430,0.036100,0.040100,0.055000,0.003960,0.055500,0.066600,0.001300,0.022125,0.039350,0.076850,0.016000,0.027050,0.036750,0.024525,0.075400,0.073600,0.018350,0.005850,-0.000325,0.010750,0.018750,0.132900,0.011750,0.023930
20180115,0.089230,0.025600,0.023620,0.036000,0.040250,0.055000,0.003900,0.055500,0.066450,0.001325,0.022650,0.039200,0.076918,0.016000,0.027250,0.036625,0.024450,0.075050,0.073150,0.018125,0.005775,-0.000375,0.010775,0.018750,0.134900,0.011600,0.023930
20180116,0.089420,0.025763,0.023680,0.036000,0.040150,0.055000,0.003750,0.055500,0.067225,0.001375,0.022425,0.039250,0.076450,0.016050,0.027225,0.036625,0.024275,0.075350,0.072700,0.018125,0.005625,-0.000525,0.011050,0.018750,0.134700,0.011420,0.024130
20180117,0.089500,0.025938,0.023800,0.035550,0.040350,0.055000,0.003690,0.055500,0.066050,0.001425,0.022200,0.039400,0.076300,0.016100,0.027225,0.037000,0.024375,0.075450,0.072700,0.018400,0.005750,-0.000600,0.011250,0.019150,0.134600,0.011450,0.024415
